Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
Hispanic or Latino origin (of any race),2.60%,±0.1,"34,763","±1,337",4.70%,±0.2,"62,038","±4,533",21.80%,±0.1,"38,567",±420,4.40%,±0.1,"34,173","±1,174",28.00%,±0.1,"47,206",±197,15.40%,±0.1,"41,982",±497,11.00%,±0.1,"39,375","±1,145",5.80%,±0.2,"46,295","±2,531",7.80%,±0.3,"61,210","±4,028",18.60%,±0.1,"40,712",±304,6.20%,±0.1,"38,032",±616,7.00%,±0.2,"55,180","±3,151",7.90%,±0.1,"37,346","±1,350",11.00%,±0.1,"46,782",±435,4.20%,±0.1,"38,618",±964,3.40%,±0.1,"40,551","±1,147",7.40%,±0.1,"39,779",±859,2.10%,±0.1,"34,575","±1,325",3.50%,±0.1,"44,481","±1,301",0.90%,±0.1,"39,421","±3,105",5.80%,±0.1,"62,493","±1,194",8.00%,±0.1,"34,870",±679,3.10%,±0.1,"38,757",±888,3.00%,±0.1,"41,674",±984,1.90%,±0.1,"38,802","±3,303",2.60%,±0.1,"38,431","±1,263",2.20%,±0.1,"36,434","±1,680",6.20%,±0.1,"39,328","±1,346",19.40%,±0.2,"43,255",±603,2.10%,±0.1,"48,670","±4,592",14.70%,±0.1,"49,097",±775,40.10%,±0.2,"37,184",±664,14.60%,±0.1,"40,814",±358,5.70%,±0.1,"34,938",±675,1.70%,±0.1,"42,932","±3,880",2.30%,±0.1,"37,644",±894,6.20%,±0.1,"37,552",±668,7.70%,±0.1,"39,723",±810,4.30%,±0.1,"34,491",±735,9.70%,±0.2,"30,827","±1,650",3.50%,±0.1,"36,646","±1,236",2.00%,±0.1,"38,767","±5,063",3.20%,±0.1,"34,631","±1,050",30.00%,±0.1,"40,557",±205,10.20%,±0.1,"42,155","±1,008",1.00%,±0.1,"50,410","±6,894",5.70%,±0.1,"60,459",±901,7.70%,±0.1,"42,945",±612,0.90%,±0.1,"40,751","±5,091",3.90%,±0.1,"36,826",±740,6.90%,±0.2,"42,803","±3,103",99.00%,±0.1,"19,625",±140
"White alone, not Hispanic or Latino",69.70%,±0.1,"50,353",±293,71.80%,±0.4,"79,052",±986,67.40%,±0.1,"55,363",±287,77.70%,±0.1,"45,070",±337,50.30%,±0.1,"72,061",±239,76.50%,±0.1,"65,015",±396,75.20%,±0.1,"78,695",±563,70.10%,±0.3,"65,660",±628,40.70%,±0.3,"115,109","±2,351",64.80%,±0.1,"52,147",±192,60.00%,±0.1,"57,820",±316,31.40%,±0.3,"68,592","±1,172",88.10%,±0.2,"48,929",±476,70.00%,±0.1,"63,847",±270,84.30%,±0.1,"51,623",±224,91.50%,±0.1,"54,102",±279,82.80%,±0.1,"54,776",±307,88.10%,±0.1,"45,053",±262,63.60%,±0.1,"55,070",±488,96.00%,±0.1,"49,360",±500,58.70%,±0.1,"83,652",±509,79.80%,±0.1,"73,949",±395,79.70%,±0.1,"52,740",±190,87.40%,±0.1,"63,642",±291,61.70%,±0.2,"48,960",±474,83.30%,±0.1,"50,811",±223,91.00%,±0.2,"48,332",±606,86.40%,±0.1,"55,369",±401,62.60%,±0.2,"57,399",±576,93.90%,±0.1,"66,460",±565,63.80%,±0.1,"81,644",±335,49.30%,±0.2,"54,464",±662,63.50%,±0.1,"67,485",±240,69.50%,±0.1,"52,875",±235,91.30%,±0.2,"57,825",±829,82.80%,±0.1,"52,464",±163,74.10%,±0.1,"50,201",±245,84.10%,±0.1,"52,100",±277,82.70%,±0.1,"56,875",±179,81.00%,±0.3,"62,747",±705,68.20%,±0.2,"52,480",±288,89.40%,±0.2,"52,766",±489,78.50%,±0.1,"48,023",±271,52.70%,±0.1,"64,875",±190,84.40%,±0.2,"62,817",±368,95.90%,±0.1,"54,682",±584,69.40%,±0.1,"70,309",±322,78.40%,±0.1,"62,818",±318,94.30%,±0.1,"42,123",±362,87.40%,±0.1,"55,749",±203,89.00%,±0.3,"60,462",±760,0.70%,±0.1,"28,278","±3,894"
HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    15 to 24 years,4.40%,±0.1,"20,560",±769,5.40%,±0.3,"42,742","±1,731",4.70%,±0.1,"25,790",±654,5.20%,±0.1,"22,179",±787,3.50%,±0.1,"29,452",±454,5.20%,±0.1,"27,717",±789,2.40%,±0.1,"29,940","±1,784",3.20%,±0.2,"29,750","±2,488",4.70%,±0.3,"31,384","±3,049",3.20%,±0.1,"25,030",±452,4.10%,±0.1,"23,220",±601,3.40%,±0.2,"38,123","±3,231",5.70%,±0.2,"25,338","±1,070",3.60%,±0.1,"24,207",±624,4.90%,±0.1,"22,736",±649,5.90%,±0.1,"26,242",±641,6.00%,±0.1,"25,813",±594,4.60%,±0.1,"22,754",±670,4.80%,±0.1,"22,089",±653,3.30%,±0.1,"27,557","±1,398",2.80%,±0.1,"33,982","±1,155",2.90%,±0.1,"30,397","±1,091",4.10%,±0.1,"21,580",±394,4.40%,±0.1,"28,656",±870,3.90%,±0.1,"21,311",±937,4.80%,±0.1,"23,579",±484,5.40%,±0.2,"25,992","±1,184",6.20%,±0.2,"26,753",±751,4.00%,±0.1,"31,410",±999,3.10%,±0.2,"34,016","±2,184",1.80%,±0.1,"32,789","±1,138",4.80%,±0.2,"24,129",±794,2.90%,±0.1,"27,968",±789,4.40%,±0.1,"24,189",±620,9.30%,±0.3,"30,154","±1,562",4.20%,±0.1,"21,759",±425,5.80%,±0.1,"25,946",±464,4.60%,±0.1,"23,345",±876,3.20%,±0.1,"24,552",±569,3.80%,±0.2,"25,626","±1,661",4.30%,±0.1,"22,083",±654,6.20%,±0.2,"27,940","±1,707",4.40%,±0.1,"22,607",±653,5.00%,±0.1,"26,239",±353,6.20%,±0.2,"31,012",±966,4.10%,±0.2,"29,336","±3,017",3.80%,±0.1,"30,558",±813,4.50%,±0.1,"29,556",±856,4.10%,±0.2,"20,057","±1,261",4.80%,±0.1,"26,082",±468,6.30%,±0.3,"31,771","±2,646",2.40%,±0.1,"6,915",±520
    25 to 44 years,31.80%,±0.1,"47,850",±539,36.80%,±0.4,"74,898","±1,264",33.40%,±0.1,"53,575",±430,32.30%,±0.2,"45,741",±629,35.60%,±0.1,"64,546",±320,36.50%,±0.1,"63,453",±563,30.70%,±0.1,"73,361","±1,106",30.80%,±0.4,"64,800","±1,310",44.50%,±0.4,"83,013","±1,630",29.20%,±0.1,"50,755",±308,36.50%,±0.1,"51,851",±303,31.10%,±0.3,"69,205","±1,278",33.90%,±0.2,"51,087",±616,34.50%,±0.1,"62,340",±362,33.20%,±0.1,"53,136",±443,32.00%,±0.1,"60,276",±488,33.50%,±0.2,"56,041",±658,32.50%,±0.1,"49,463",±635,33.60%,±0.1,"51,117",±564,28.00%,±0.2,"54,154",±830,33.40%,±0.1,"76,590",±624,32.40%,±0.1,"76,699",±555,30.50%,±0.1,"53,327",±394,34.00%,±0.1,"68,028",±543,32.70%,±0.2,"43,119",±607,32.50%,±0.1,"53,109",±455,29.50%,±0.3,"52,540",±870,33.90%,±0.2,"56,879",±663,36.00%,±0.2,"54,451",±603,29.60%,±0.2,"73,372","±1,287",32.00%,±0.1,"77,813",±657,31.10%,±0.2,"46,863",±813,32.90%,±0.1,"65,396",±358,34.20%,±0.1,"50,435",±368,32.50%,±0.3,"65,189","±1,279",31.60%,±0.1,"53,889",±351,33.40%,±0.1,"50,585",±422,32.70%,±0.1,"54,740",±707,30.20%,±0.1,"60,435",±326,30.80%,±0.3,"60,853","±1,342",31.80%,±0.2,"48,649",±586,32.20%,±0.3,"55,935","±1,026",33.10%,±0.1,"48,825",±508,37.90%,±0.1,"55,494",±252,41.00%,±0.2,"61,895",±487,28.40%,±0.3,"61,124","±1,001",34.50%,±0.1,"70,181",±512,34.80%,±0.1,"65,189",±489,28.30%,±0.2,"48,823",±912,32.20%,±0.1,"58,482",±487,33.20%,±0.4,"64,600","±1,395",29.20%,±0.2,"22,969",±368
    45 to 64 years,39.60%,±0.2,"52,048",±401,43.00%,±0.4,"82,782","±1,444",37.10%,±0.1,"59,068",±533,38.00%,±0.2,"48,739",±527,39.90%,±0.1,"73,775",±302,39.10%,±0.1,"72,479",±569,42.90%,±0.2,"87,842",±844,40.70%,±0.3,"72,237","±1,285",32.40%,±0.4,"69,931","±1,745",38.70%,±0.1,"55,662",±339,39.70%,±0.1,"58,662",±448,39.80%,±0.3,"78,838","±1,024",37.60%,±0.2,"57,970","±1,059",39.70%,±0.1,"70,284",±354,39.50%,±0.1,"59,465",±459,37.90%,±0.2,"65,223",±500,38.10%,±0.2,"65,005",±507,39.90%,±0.2,"51,642",±395,39.70%,±0.2,"53,475",±554,43.00%,±0.2,"58,420",±946,42.30%,±0.1,"90,470",±726,41.40%,±0.1,"84,099",±678,41.20%,±0.1,"59,969",±328,39.70%,±0.1,"74,820",±445,39.80%,±0.2,"45,830",±543,39.10%,±0.1,"57,978",±420,40.40%,±0.3,"55,064","±1,069",37.40%,±0.2,"65,436",±641,38.70%,±0.2,"60,175",±642,44.60%,±0.2,"79,429","±1,112",42.70%,±0.1,"88,136",±634,39.90%,±0.3,"54,190",±701,41.00%,±0.1,"70,383",±309,38.90%,±0.1,"55,313",±412,36.20%,±0.3,"71,105","±1,206",40.30%,±0.1,"60,154",±321,37.50%,±0.1,"55,848",±371,38.70%,±0.2,"60,785",±515,40.90%,±0.1,"65,855",±274,41.50%,±0.3,"71,397","±1,164",39.60%,±0.1,"52,814",±484,38.30%,±0.3,"62,353",±936,39.40%,±0.1,"53,148",±405,38.10%,±0.1,"63,808",±284,34.30%,±0.2,"74,778",±765,43.30%,±0.3,"64,582","±1,045",40.20%,±0.1,"78,740",±460,39.30%,±0.1,"72,872",±510,40.50%,±0.2,"49,530",±724,40.10%,±0.1,"65,718",±401,39.50%,±0.4,"71,642","±1,472",39.30%,±0.2,"22,809",±300
    65 years and over,24.20%,±0.1,"33,444",±357,14.80%,±0.2,"51,768","±1,610",24.80%,±0.1,"40,054",±342,24.50%,±0.1,"32,199",±347,21.00%,±0.1,"44,204",±190,19.20%,±0.1,"42,655",±408,23.90%,±0.1,"44,298",±443,25.30%,±0.2,"44,076",±908,18.40%,±0.2,"47,139","±1,954",29.00%,±0.1,"37,683",±194,19.60%,±0.1,"36,350",±303,25.60%,±0.3,"57,176","±1,103",22.80%,±0.2,"35,876",±525,22.20%,±0.1,"38,325",±237,22.50%,±0.1,"35,667",±275,24.20%,±0.1,"35,945",±372,22.40%,±0.1,"37,533",±352,23.00%,±0.1,"31,622",±338,21.90%,±0.1,"31,890",±317,25.60%,±0.2,"34,067",±541,21.50%,±0.1,"50,102",±544,23.40%,±0.1,"39,550",±358,24.20%,±0.1,"36,782",±215,21.90%,±0.1,"38,446",±333,23.60%,±0.1,"29,690",±419,23.60%,±0.1,"34,776",±259,24.70%,±0.2,"35,632",±774,22.40%,±0.1,"36,868",±495,21.40%,±0.2,"41,382",±599,22.70%,±0.2,"41,786",±767,23.60%,±0.1,"44,740",±359,24.20%,±0.2,"36,439",±600,23.30%,±0.1,"38,136",±216,22.60%,±0.1,"35,024",±262,22.00%,±0.2,"35,087",±807,23.90%,±0.1,"35,190",±199,23.30%,±0.1,"34,720",±320,24.00%,±0.1,"38,519",±410,25.70%,±0.1,"34,938",±206,23.90%,±0.3,"36,972",±997,24.30%,±0.1,"35,552",±298,23.30%,±0.2,"34,828",±781,23.20%,±0.1,"33,548",±315,18.90%,±0.1,"37,847",±205,18.50%,±0.1,"44,070",±629,24.20%,±0.2,"36,952",±776,21.50%,±0.1,"44,048",±347,21.40%,±0.1,"42,749",±298,27.10%,±0.2,"30,724",±403,22.90%,±0.1,"35,445",±226,21.00%,±0.3,"38,134","±1,335",29.10%,±0.1,"16,119",±175
FAMILIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Families,"1,240,382","±5,718","54,724",±396,"168,552","±1,583","83,714","±1,046","1,569,399","±8,272","59,088",±349,"761,579","±4,376","51,464",±339,"8,666,286","±22,818","70,187",±250,"1,282,425","±5,634","73,817",±451,"899,557","±3,879","88,217",±590,"227,841","±2,025","72,683",±756,"113,596","±1,517","82,791","±3,148","4,650,162","±22,123","57,176",±240,"2,407,098","±10,292","59,068",±325,"311,748","±2,514","80,371",±682,"406,703","±2,641","56,922",±535,"3,131,125","±10,756","70,967",±326,"1,656,156","±6,490","60,440",±310,"797,031","±2,907","66,829",±402,"730,983","±3,559","65,804",±406,"1,134,316","±5,334","54,928",±373,"1,133,340","±5,006","56,755",±524,"347,972","±2,256","61,824",±608,"1,445,917","±6,015","89,416",±559,"1,615,062","±6,687","86,132",±494,"2,501,059","±8,359","61,684",±249,"1,372,311","±5,062","76,190",±333,"750,575","±4,113","49,125",±437,"1,532,908","±6,280","60,414",±328,"256,008","±2,164","60,581",±695,"475,740","±2,739","66,188",±448,"648,498","±4,690","61,081",±485,"347,228","±2,278","80,812",±665,"2,208,075","±6,757","87,999",±513,"498,137","±3,349","54,801",±636,"4,636,017","±11,735","71,419",±280,"2,484,973","±10,060","57,328",±290,"178,003","±1,502","72,770",±945,"2,944,097","±9,414","62,104",±250,"964,329","±3,750","57,299",±325,"966,150","±4,307","61,890",±394,"3,203,939","±10,412","67,521",±276,"256,036","±2,155","73,217",±960,"1,204,272","±5,711","55,506",±413,"210,795","±1,828","64,636",±610,"1,658,171","±7,380","55,459",±309,"6,277,955","±17,304","61,958",±225,"673,441","±3,479","67,612",±496,"160,872","±1,526","68,787",±826,"2,047,106","±8,624","77,939",±405,"1,705,647","±6,862","73,039",±460,"481,812","±3,370","52,875",±504,"1,469,359","±4,843","67,232",±278,"147,321","±1,586","72,086",±947,"887,662","±3,767","23,235",±210
        With own children under 18 years,40.90%,±0.3,"51,206",±605,49.30%,±0.6,"76,571","±1,232",43.30%,±0.3,"53,470",±562,41.90%,±0.3,"46,943",±670,47.10%,±0.1,"63,605",±415,46.20%,±0.2,"69,903",±791,44.60%,±0.3,"86,981","±1,080",40.70%,±0.5,"70,007","±1,657",42.00%,±0.7,"63,587","±4,411",38.70%,±0.2,"52,345",±444,46.00%,±0.2,"55,411",±489,39.60%,±0.5,"74,919","±1,522",45.90%,±0.4,"53,897",±892,45.00%,±0.2,"67,694",±622,44.00%,±0.2,"57,166",±600,43.80%,±0.2,"65,444",±645,45.80%,±0.3,"62,752",±650,42.20%,±0.3,"53,205",±744,43.40%,±0.3,"53,354",±827,39.10%,±0.3,"56,767","±1,024",44.50%,±0.2,"86,833",±810,44.40%,±0.2,"87,580",±913,42.40%,±0.2,"59,940",±524,45.40%,±0.2,"76,538",±627,42.80%,±0.3,"44,717",±795,43.00%,±0.2,"57,983",±623,40.50%,±0.4,"58,492","±1,247",45.40%,±0.3,"63,135",±921,45.60%,±0.4,"53,900",±784,41.40%,±0.4,"81,832","±1,093",45.40%,±0.2,"88,627",±894,43.30%,±0.4,"46,697","±1,084",43.90%,±0.1,"66,830",±489,43.40%,±0.2,"53,550",±579,43.60%,±0.5,"71,072","±1,310",42.70%,±0.2,"59,491",±621,44.00%,±0.2,"52,275",±490,42.50%,±0.3,"56,660",±784,40.60%,±0.2,"67,296",±506,42.80%,±0.5,"67,119","±1,862",40.80%,±0.3,"51,388",±635,43.80%,±0.5,"61,765","±1,165",41.70%,±0.2,"52,097",±450,48.40%,±0.2,"56,373",±348,52.00%,±0.3,"65,830",±613,40.40%,±0.5,"65,941","±1,363",44.00%,±0.2,"76,610",±664,44.50%,±0.2,"68,794",±894,37.10%,±0.4,"52,485","±1,060",43.40%,±0.2,"65,708",±535,43.30%,±0.7,"69,213","±2,227",39.80%,±0.3,"20,471",±382
        With no own children under 18 years,59.10%,±0.3,"56,934",±494,50.70%,±0.6,"90,612","±1,624",56.70%,±0.3,"62,870",±389,58.10%,±0.3,"54,027",±405,52.90%,±0.1,"75,244",±243,53.80%,±0.2,"76,584",±525,55.40%,±0.3,"89,024",±656,59.30%,±0.5,"74,202",±911,58.00%,±0.7,"93,095","±2,867",61.30%,±0.2,"59,851",±231,54.00%,±0.2,"61,671",±309,60.40%,±0.5,"83,853",±933,54.10%,±0.4,"59,361",±778,55.00%,±0.2,"73,048",±342,56.00%,±0.2,"62,134",±299,56.20%,±0.2,"67,808",±500,54.20%,±0.3,"68,007",±523,57.80%,±0.3,"55,911",±376,56.60%,±0.3,"58,916",±505,60.90%,±0.3,"64,293",±685,55.50%,±0.2,"91,230",±664,55.60%,±0.2,"85,272",±549,57.60%,±0.2,"62,708",±241,54.60%,±0.2,"75,960",±322,57.20%,±0.3,"51,624",±398,57.00%,±0.2,"61,915",±348,59.50%,±0.4,"61,712",±766,54.60%,±0.3,"68,120",±560,54.40%,±0.4,"65,843",±718,58.60%,±0.4,"80,078",±830,54.60%,±0.2,"87,592",±549,56.70%,±0.4,"60,464",±801,56.10%,±0.1,"74,243",±303,56.60%,±0.2,"59,721",±309,56.40%,±0.5,"73,959","±1,002",57.30%,±0.2,"63,640",±253,56.00%,±0.2,"60,818",±358,57.50%,±0.3,"65,020",±485,59.40%,±0.2,"67,657",±264,57.20%,±0.5,"76,376","±1,077",59.20%,±0.3,"58,035",±467,56.20%,±0.5,"66,491",±774,58.30%,±0.2,"57,582",±363,51.60%,±0.2,"66,525",±257,48.00%,±0.3,"69,992",±558,59.60%,±0.5,"70,540",±983,56.00%,±0.2,"78,854",±434,55.50%,±0.2,"75,939",±437,62.90%,±0.4,"53,083",±624,56.60%,±0.2,"68,190",±307,56.70%,±0.7,"73,912","±1,269",60.20%,±0.3,"24,607",±233
