Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
Hispanic or Latino origin (of any race),2.60%,±0.1,"35,669","±1,664",5.20%,±0.3,"61,954","±5,620",22.30%,±0.1,"40,523",±416,4.70%,±0.1,"35,834","±1,064",28.50%,±0.1,"49,134",±243,15.60%,±0.1,"44,802",±707,11.70%,±0.1,"42,068",±780,6.20%,±0.2,"44,835","±2,981",8.60%,±0.3,"60,848","±4,911",19.30%,±0.1,"41,909",±291,6.40%,±0.1,"41,157",±558,7.10%,±0.2,"58,504","±2,742",8.20%,±0.2,"39,540","±1,294",11.30%,±0.1,"48,896",±474,4.40%,±0.1,"41,281",±879,3.50%,±0.1,"42,082","±1,091",7.70%,±0.1,"41,492",±711,2.20%,±0.1,"35,995","±1,192",3.80%,±0.1,"43,286","±1,780",1.00%,±0.1,"43,099","±3,448",6.20%,±0.1,"64,560","±1,051",8.50%,±0.1,"37,100",±808,3.30%,±0.1,"41,318",±804,3.20%,±0.1,"44,000","±1,349",1.90%,±0.1,"37,891","±2,662",2.70%,±0.1,"40,566","±1,044",2.30%,±0.1,"37,045","±2,312",6.70%,±0.1,"41,429","±1,143",20.30%,±0.2,"44,672",±726,2.20%,±0.1,"50,354","±3,136",15.40%,±0.1,"49,939",±610,40.90%,±0.2,"37,961",±636,15.00%,±0.1,"41,715",±335,5.90%,±0.1,"36,103",±547,2.10%,±0.2,"44,449","±4,086",2.50%,±0.1,"39,300","±1,124",6.50%,±0.1,"39,624",±876,8.00%,±0.1,"42,311","±1,020",4.70%,±0.1,"35,607",±623,10.50%,±0.2,"32,464","±1,679",3.60%,±0.1,"38,057","±1,451",2.20%,±0.1,"41,183","±4,022",3.30%,±0.1,"37,146","±1,057",30.60%,±0.1,"42,503",±272,10.40%,±0.1,"44,366",±910,1.20%,±0.1,"49,396","±3,775",6.00%,±0.1,"61,545","±1,054",8.00%,±0.1,"46,297",±713,0.90%,±0.1,"41,955","±3,080",4.20%,±0.1,"38,972",±981,7.40%,±0.2,"45,234","±2,634",98.90%,±0.1,"19,537",±167
"White alone, not Hispanic or Latino",69.00%,±0.1,"51,684",±266,71.10%,±0.4,"82,574",±966,66.50%,±0.1,"57,003",±330,77.10%,±0.2,"46,411",±318,49.30%,±0.1,"75,097",±248,76.10%,±0.1,"68,501",±375,74.00%,±0.1,"81,354",±514,69.30%,±0.3,"66,238",±740,40.90%,±0.4,"122,593","±2,242",63.80%,±0.1,"53,904",±208,59.00%,±0.1,"59,595",±321,30.70%,±0.3,"72,756","±1,504",87.80%,±0.2,"50,608",±428,69.30%,±0.1,"65,880",±231,83.70%,±0.1,"53,279",±252,90.90%,±0.1,"56,178",±289,82.20%,±0.1,"56,879",±333,87.70%,±0.1,"46,561",±319,63.20%,±0.1,"56,299",±495,95.60%,±0.1,"51,335",±421,57.70%,±0.1,"85,808",±483,78.70%,±0.1,"77,261",±369,79.20%,±0.1,"54,670",±209,86.80%,±0.1,"66,399",±254,60.90%,±0.2,"50,525",±390,82.90%,±0.1,"52,421",±243,90.80%,±0.2,"50,176",±474,85.70%,±0.2,"57,723",±430,61.00%,±0.2,"58,739",±530,93.60%,±0.2,"69,139",±567,62.70%,±0.1,"83,969",±433,48.30%,±0.2,"55,647",±714,62.70%,±0.1,"70,083",±284,69.10%,±0.1,"54,485",±267,90.10%,±0.2,"61,734",±678,82.20%,±0.1,"54,490",±195,73.30%,±0.1,"51,916",±215,83.50%,±0.1,"55,125",±358,82.00%,±0.1,"59,238",±219,79.90%,±0.3,"64,474",±721,68.00%,±0.1,"54,614",±399,88.90%,±0.2,"54,891",±608,77.90%,±0.1,"50,273",±225,51.50%,±0.1,"67,407",±237,84.00%,±0.2,"65,784",±394,95.50%,±0.1,"56,602",±794,68.60%,±0.1,"71,663",±345,77.50%,±0.1,"65,599",±367,94.00%,±0.1,"43,060",±410,86.90%,±0.1,"57,786",±237,88.30%,±0.3,"61,200",±762,0.80%,±0.1,"29,437","±2,760"
HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    15 to 24 years,4.10%,±0.1,"21,303",±707,5.20%,±0.3,"42,551","±2,094",4.60%,±0.1,"26,658",±548,5.10%,±0.1,"23,547",±992,3.20%,±0.1,"30,785",±374,4.90%,±0.1,"30,110",±744,2.40%,±0.1,"31,977","±1,971",2.80%,±0.2,"32,246","±2,176",4.30%,±0.2,"31,818","±2,838",3.00%,±0.1,"26,344",±447,3.90%,±0.1,"24,593",±773,3.00%,±0.1,"39,474","±2,240",5.20%,±0.2,"25,194","±1,284",3.60%,±0.1,"25,913",±464,4.80%,±0.1,"25,395",±582,5.90%,±0.1,"27,458",±728,5.90%,±0.1,"27,350",±805,4.70%,±0.1,"24,765",±721,4.40%,±0.1,"22,514",±761,3.00%,±0.2,"30,234","±1,562",2.50%,±0.1,"34,730","±1,415",2.70%,±0.1,"32,321",±845,4.10%,±0.1,"24,485",±579,4.30%,±0.1,"31,575",±611,3.80%,±0.1,"22,097","±1,006",4.70%,±0.1,"24,947",±685,5.30%,±0.2,"27,191","±1,266",6.20%,±0.1,"28,598","±1,044",3.60%,±0.1,"32,111",±907,3.10%,±0.1,"35,672","±2,718",1.70%,±0.1,"33,775","±1,440",4.40%,±0.2,"24,992","±1,110",2.70%,±0.1,"29,884",±733,4.10%,±0.1,"25,728",±500,9.40%,±0.3,"33,752","±2,611",4.20%,±0.1,"23,937",±449,5.60%,±0.1,"26,993",±536,4.20%,±0.1,"26,100",±776,3.00%,±0.1,"25,891",±490,3.30%,±0.2,"26,341","±1,640",4.00%,±0.1,"24,220",±813,6.00%,±0.3,"30,668",±985,4.30%,±0.1,"25,109",±546,4.80%,±0.1,"28,413",±519,6.10%,±0.1,"33,282","±1,063",4.00%,±0.2,"31,945","±1,878",3.50%,±0.1,"31,159",±624,4.20%,±0.1,"31,563",±585,3.90%,±0.1,"21,695","±1,169",4.80%,±0.1,"28,112",±605,6.10%,±0.3,"30,177","±3,093",2.30%,±0.1,"6,959",±544
    25 to 44 years,31.20%,±0.1,"49,004",±655,36.40%,±0.4,"75,858","±1,382",32.50%,±0.1,"55,493",±453,31.80%,±0.2,"47,339",±628,34.90%,±0.1,"66,979",±322,36.10%,±0.1,"67,250",±553,29.80%,±0.2,"74,770",±912,30.20%,±0.3,"65,357","±1,438",45.20%,±0.3,"86,812","±1,686",28.60%,±0.1,"51,901",±301,35.50%,±0.1,"53,084",±359,30.30%,±0.3,"72,915","±1,161",33.40%,±0.2,"53,078",±818,33.90%,±0.1,"64,227",±427,32.60%,±0.1,"54,948",±534,31.70%,±0.1,"62,191",±543,33.00%,±0.2,"58,604",±582,31.60%,±0.1,"51,584",±464,33.50%,±0.1,"51,402",±516,27.30%,±0.2,"56,873","±1,215",32.60%,±0.1,"79,015",±695,31.60%,±0.1,"80,263",±564,29.90%,±0.1,"55,091",±398,33.40%,±0.1,"71,297",±482,32.10%,±0.2,"44,609",±688,32.00%,±0.1,"55,312",±505,29.40%,±0.3,"55,197",±851,33.80%,±0.2,"59,886",±719,35.20%,±0.2,"55,131",±630,28.30%,±0.2,"75,233","±1,202",31.10%,±0.1,"79,431",±752,30.50%,±0.2,"47,567",±891,32.10%,±0.1,"67,678",±516,33.20%,±0.1,"51,764",±308,33.50%,±0.3,"69,045","±1,565",31.20%,±0.1,"55,894",±414,33.20%,±0.1,"52,500",±440,32.40%,±0.1,"58,738",±707,29.70%,±0.1,"62,292",±330,30.30%,±0.3,"62,259","±1,188",31.10%,±0.1,"50,671",±415,32.10%,±0.3,"58,311",±970,32.40%,±0.1,"50,837",±399,37.60%,±0.1,"58,210",±350,40.40%,±0.2,"65,272",±642,27.40%,±0.3,"63,508","±1,415",33.70%,±0.1,"71,234",±476,34.30%,±0.1,"68,481",±563,28.10%,±0.2,"50,130",±813,31.50%,±0.1,"61,186",±392,33.00%,±0.4,"67,676","±1,796",27.80%,±0.2,"22,533",±444
    45 to 64 years,39.10%,±0.1,"53,381",±552,42.20%,±0.4,"86,720","±1,689",36.60%,±0.1,"60,784",±500,37.50%,±0.2,"49,835",±590,39.70%,±0.1,"76,370",±299,38.50%,±0.1,"75,527",±488,42.90%,±0.2,"90,168",±872,40.30%,±0.4,"73,576","±1,390",32.00%,±0.4,"73,520","±2,217",38.20%,±0.1,"57,398",±383,39.60%,±0.1,"61,011",±374,39.40%,±0.3,"82,810","±1,278",37.00%,±0.3,"59,801",±988,39.40%,±0.1,"72,597",±409,39.10%,±0.1,"61,231",±385,37.40%,±0.2,"67,143",±566,37.70%,±0.2,"66,246",±630,39.60%,±0.1,"52,303",±467,39.00%,±0.2,"54,028",±561,42.40%,±0.2,"60,550",±829,42.00%,±0.1,"92,228",±646,41.20%,±0.1,"87,533",±752,40.70%,±0.1,"61,880",±262,39.30%,±0.1,"77,486",±482,39.20%,±0.2,"46,729",±629,38.60%,±0.1,"59,638",±544,39.20%,±0.3,"56,992","±1,101",36.70%,±0.2,"67,947",±689,38.30%,±0.2,"61,355",±668,44.20%,±0.2,"82,900",±830,42.60%,±0.1,"90,790",±595,38.80%,±0.2,"54,098",±722,40.80%,±0.1,"72,292",±367,38.80%,±0.1,"57,243",±435,35.00%,±0.3,"75,181","±1,095",39.80%,±0.1,"61,986",±339,37.00%,±0.1,"57,316",±401,37.80%,±0.2,"63,749",±611,40.50%,±0.1,"67,898",±402,41.40%,±0.3,"73,704",±983,39.10%,±0.1,"54,421",±529,37.60%,±0.3,"63,633",±991,38.90%,±0.1,"54,726",±467,37.80%,±0.1,"65,912",±336,33.90%,±0.2,"78,140",±856,42.40%,±0.3,"66,098","±1,054",40.00%,±0.1,"80,461",±544,38.80%,±0.1,"76,189",±580,39.60%,±0.2,"50,073",±680,39.60%,±0.1,"67,804",±378,38.40%,±0.4,"72,008","±1,281",38.80%,±0.2,"22,722",±316
    65 years and over,25.50%,±0.1,"35,134",±280,16.20%,±0.3,"56,196","±2,245",26.30%,±0.1,"41,653",±302,25.60%,±0.1,"33,291",±427,22.20%,±0.1,"46,749",±187,20.50%,±0.1,"46,019",±512,25.00%,±0.1,"47,465",±634,26.70%,±0.3,"45,931",±809,18.50%,±0.2,"48,747","±2,107",30.30%,±0.1,"39,404",±180,21.00%,±0.1,"38,486",±331,27.30%,±0.2,"61,116","±1,101",24.40%,±0.2,"37,247",±642,23.20%,±0.1,"40,234",±258,23.50%,±0.1,"37,639",±250,25.00%,±0.1,"38,140",±356,23.40%,±0.1,"39,678",±405,24.10%,±0.1,"33,859",±307,23.10%,±0.1,"32,937",±413,27.40%,±0.2,"36,246",±576,22.90%,±0.1,"52,626",±499,24.50%,±0.1,"42,707",±444,25.30%,±0.1,"39,030",±199,22.90%,±0.1,"41,101",±314,24.80%,±0.1,"31,321",±482,24.70%,±0.1,"36,862",±270,26.00%,±0.2,"36,956",±632,23.30%,±0.1,"38,712",±531,22.90%,±0.1,"42,453",±513,24.30%,±0.2,"45,599",±719,24.60%,±0.1,"47,236",±378,26.20%,±0.2,"37,792",±682,24.30%,±0.1,"40,369",±220,23.90%,±0.1,"36,870",±271,22.10%,±0.2,"38,102",±894,24.90%,±0.1,"37,186",±224,24.20%,±0.1,"36,977",±340,25.50%,±0.1,"40,652",±443,26.70%,±0.1,"37,174",±178,25.00%,±0.2,"39,548",±899,25.70%,±0.1,"37,795",±330,24.20%,±0.2,"37,420",±777,24.50%,±0.1,"35,951",±334,19.80%,±0.1,"40,148",±192,19.60%,±0.1,"46,542",±555,26.20%,±0.3,"39,104",±807,22.70%,±0.1,"46,764",±334,22.70%,±0.1,"45,121",±336,28.50%,±0.2,"33,442",±387,24.10%,±0.1,"37,343",±223,22.40%,±0.3,"39,957","±1,089",31.00%,±0.2,"16,363",±171
FAMILIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Families,"1,232,880","±5,064","56,828",±414,"166,629","±1,645","87,365","±1,180","1,602,188","±7,978","61,001",±314,"757,729","±4,686","53,123",±436,"8,800,019","±24,923","72,952",±283,"1,318,973","±4,407","77,130",±362,"894,413","±4,487","91,274",±746,"232,569","±1,734","73,831","±1,124","121,101","±1,688","89,023","±2,918","4,759,855","±21,995","59,139",±295,"2,443,757","±9,641","61,328",±289,"314,721","±2,031","83,451",±675,"408,281","±2,690","59,652",±595,"3,122,597","±9,734","73,714",±331,"1,654,898","±7,250","62,748",±322,"798,664","±3,463","69,419",±424,"729,881","±3,702","68,231",±457,"1,136,651","±5,229","56,522",±426,"1,122,841","±5,569","58,068",±624,"345,631","±2,533","64,294",±600,"1,455,962","±5,735","92,049",±507,"1,627,194","±6,258","90,180",±514,"2,498,193","±7,630","63,958",±250,"1,380,760","±5,397","79,595",±358,"746,858","±4,272","50,592",±384,"1,529,363","±5,965","62,285",±318,"256,737","±2,035","63,214",±627,"478,683","±2,427","69,207",±520,"658,692","±3,844","62,528",±536,"346,476","±2,758","83,709",±703,"2,213,123","±7,256","90,757",±502,"490,155","±3,521","55,900",±505,"4,611,982","±12,995","74,036",±350,"2,515,338","±10,098","59,667",±337,"183,466","±1,680","77,277","±1,026","2,940,153","±10,034","64,433",±289,"967,783","±3,592","59,742",±358,"979,610","±4,721","65,479",±463,"3,195,577","±11,183","69,960",±279,"256,464","±2,113","75,655",±975,"1,220,791","±5,760","58,158",±436,"213,665","±1,856","66,825",±671,"1,674,753","±6,898","57,747",±338,"6,450,049","±17,665","64,585",±237,"690,208","±3,396","71,058",±398,"158,252","±1,485","71,465",±914,"2,067,943","±7,593","80,068",±436,"1,738,213","±6,822","76,507",±403,"478,833","±3,202","54,409",±566,"1,471,314","±5,001","69,925",±300,"147,961","±1,794","73,654",±884,"867,816","±3,686","23,417",±221
        With own children of householder under 18 years,40.10%,±0.2,"52,927",±791,47.80%,±0.6,"78,591","±2,111",42.30%,±0.2,"55,776",±517,41.50%,±0.4,"49,765",±743,45.80%,±0.1,"66,485",±448,45.40%,±0.2,"74,066",±593,42.90%,±0.3,"89,666","±1,412",38.70%,±0.6,"71,892","±2,088",43.30%,±0.8,"70,991","±3,656",37.80%,±0.2,"53,887",±570,45.30%,±0.2,"57,178",±527,38.40%,±0.5,"77,758","±1,544",44.60%,±0.5,"56,225","±1,041",44.10%,±0.2,"70,492",±571,43.50%,±0.2,"60,143",±568,43.70%,±0.3,"68,311",±817,45.20%,±0.3,"65,405",±738,41.60%,±0.3,"54,426",±702,43.00%,±0.3,"54,580",±920,37.80%,±0.4,"60,573","±1,239",43.70%,±0.2,"89,230","±1,007",43.20%,±0.2,"91,767",±767,41.40%,±0.2,"61,969",±413,44.80%,±0.2,"80,293",±566,41.90%,±0.4,"45,608",±800,42.30%,±0.2,"60,292",±507,40.30%,±0.5,"62,044","±1,312",45.40%,±0.3,"66,851",±833,44.10%,±0.3,"55,184",±874,39.80%,±0.4,"83,716","±1,397",44.50%,±0.2,"91,369",±762,42.40%,±0.4,"47,959",±940,42.80%,±0.2,"69,354",±713,42.80%,±0.2,"55,808",±527,43.80%,±0.5,"75,818","±1,739",42.10%,±0.2,"61,870",±507,43.60%,±0.2,"54,542",±618,41.80%,±0.3,"61,424",±693,39.80%,±0.2,"70,063",±436,41.90%,±0.5,"69,335","±2,173",39.80%,±0.3,"53,808",±770,43.50%,±0.5,"64,220","±1,136",41.10%,±0.2,"53,790",±608,47.90%,±0.1,"59,648",±500,51.30%,±0.2,"69,501",±698,39.60%,±0.5,"69,894","±1,581",43.60%,±0.2,"78,877",±833,43.70%,±0.2,"72,325",±702,36.70%,±0.4,"53,905","±1,092",42.60%,±0.2,"69,131",±576,43.30%,±0.6,"71,466","±1,445",38.20%,±0.3,"20,411",±425
        With no own children of householder under 18 years,59.90%,±0.2,"59,000",±446,52.20%,±0.6,"95,030","±1,340",57.70%,±0.2,"64,399",±350,58.50%,±0.4,"55,178",±439,54.20%,±0.1,"77,674",±288,54.60%,±0.2,"79,467",±440,57.10%,±0.3,"92,335",±790,61.30%,±0.6,"74,838","±1,088",56.70%,±0.8,"100,632","±2,964",62.20%,±0.2,"61,655",±243,54.70%,±0.2,"64,107",±360,61.60%,±0.5,"87,074","±1,001",55.40%,±0.5,"61,817",±642,55.90%,±0.2,"75,874",±309,56.50%,±0.2,"64,452",±332,56.30%,±0.3,"70,118",±409,54.80%,±0.3,"70,202",±499,58.40%,±0.3,"57,727",±441,57.00%,±0.3,"60,059",±526,62.20%,±0.4,"65,991",±734,56.30%,±0.2,"93,925",±626,56.80%,±0.2,"89,036",±643,58.60%,±0.2,"65,081",±254,55.20%,±0.2,"79,106",±348,58.10%,±0.4,"53,218",±567,57.70%,±0.2,"63,674",±426,59.70%,±0.5,"63,900",±824,54.60%,±0.3,"70,936",±663,55.90%,±0.3,"67,810",±614,60.20%,±0.4,"83,704",±782,55.50%,±0.2,"90,310",±526,57.60%,±0.4,"61,518",±798,57.20%,±0.2,"76,881",±322,57.20%,±0.2,"61,737",±297,56.20%,±0.5,"78,247","±1,205",57.90%,±0.2,"65,920",±273,56.40%,±0.2,"62,895",±358,58.20%,±0.3,"67,972",±546,60.20%,±0.2,"69,903",±304,58.10%,±0.5,"79,161","±1,299",60.20%,±0.3,"60,420",±455,56.50%,±0.5,"68,695",±875,58.90%,±0.2,"60,050",±318,52.10%,±0.1,"68,941",±247,48.70%,±0.2,"72,799",±520,60.40%,±0.5,"72,364",±999,56.40%,±0.2,"80,749",±409,56.30%,±0.2,"79,326",±420,63.30%,±0.4,"54,644",±595,57.40%,±0.2,"70,320",±374,56.70%,±0.6,"75,441","±1,282",61.80%,±0.3,"24,859",±230
