Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
Hispanic or Latino origin (of any race),2.50%,±0.1,"35,781","±1,409",4.50%,±0.2,"63,272","±6,883",21.50%,±0.1,"38,327",±400,4.30%,±0.1,"33,169",±982,27.60%,±0.1,"47,082",±199,15.20%,±0.1,"41,147",±578,10.70%,±0.1,"39,852","±1,089",5.60%,±0.2,"43,919","±2,078",7.70%,±0.3,"57,068","±3,616",18.20%,±0.1,"40,629",±289,6.00%,±0.1,"36,926",±710,6.90%,±0.2,"52,862","±2,751",7.80%,±0.1,"36,181","±1,357",10.80%,±0.1,"46,425",±508,4.10%,±0.1,"38,296",±817,3.20%,±0.1,"39,512","±1,464",7.20%,±0.1,"39,726",±929,2.00%,±0.1,"34,220","±1,522",3.40%,±0.1,"44,201","±1,375",0.80%,±0.1,"38,237","±3,847",5.60%,±0.1,"62,242","±1,117",7.70%,±0.1,"34,269",±779,3.10%,±0.1,"37,640",±818,3.00%,±0.1,"41,196","±1,101",1.90%,±0.1,"39,091","±3,498",2.50%,±0.1,"37,732","±1,320",2.10%,±0.1,"35,417","±2,947",6.10%,±0.1,"38,461","±1,303",18.90%,±0.2,"43,259",±741,2.00%,±0.1,"48,961","±4,136",14.20%,±0.1,"49,384",±632,40.00%,±0.2,"36,851",±512,14.30%,±0.1,"40,533",±408,5.50%,±0.1,"34,559",±589,1.50%,±0.1,"43,658","±2,972",2.20%,±0.1,"37,025",±789,6.00%,±0.1,"36,362",±803,7.50%,±0.1,"38,834",±936,4.10%,±0.1,"33,963",±657,9.30%,±0.2,"31,820","±1,489",3.40%,±0.1,"36,510","±1,110",1.90%,±0.1,"35,625","±3,559",3.00%,±0.1,"34,295","±1,335",29.60%,±0.1,"39,629",±180,9.90%,±0.1,"42,056","±1,071",1.10%,±0.1,"53,007","±4,836",5.50%,±0.1,"59,930","±1,161",7.50%,±0.1,"42,320",±731,0.80%,±0.1,"39,744","±5,313",3.80%,±0.1,"36,788",±844,6.60%,±0.3,"44,436","±3,259",98.90%,±0.1,"19,561",±141
"White alone, not Hispanic or Latino",69.90%,±0.1,"49,982",±304,72.30%,±0.4,"77,265",±732,67.90%,±0.1,"55,162",±357,78.00%,±0.1,"44,482",±337,50.90%,±0.1,"71,226",±256,76.70%,±0.1,"63,967",±369,75.70%,±0.1,"77,900",±499,70.70%,±0.3,"64,959",±819,40.30%,±0.4,"111,420","±1,722",65.30%,±0.1,"51,783",±171,60.40%,±0.1,"57,654",±339,31.30%,±0.3,"68,713","±1,316",88.30%,±0.2,"48,387",±452,70.30%,±0.1,"63,142",±178,84.60%,±0.1,"51,034",±210,91.90%,±0.1,"53,178",±280,83.20%,±0.2,"54,022",±313,88.40%,±0.1,"44,609",±275,64.00%,±0.1,"54,619",±383,96.10%,±0.1,"48,978",±542,59.20%,±0.1,"82,732",±429,80.30%,±0.1,"72,488",±388,79.90%,±0.1,"52,113",±176,87.70%,±0.1,"62,560",±244,61.90%,±0.2,"48,573",±443,83.50%,±0.1,"50,312",±221,91.20%,±0.2,"47,687",±513,86.70%,±0.2,"54,434",±347,63.30%,±0.2,"57,919",±552,94.20%,±0.1,"65,362",±652,64.50%,±0.1,"80,802",±340,49.60%,±0.2,"54,334",±587,64.00%,±0.1,"66,491",±230,69.90%,±0.1,"52,470",±267,91.90%,±0.2,"55,672",±629,83.10%,±0.1,"51,816",±183,74.60%,±0.1,"49,252",±224,84.50%,±0.1,"51,799",±273,83.00%,±0.1,"56,035",±192,81.60%,±0.2,"62,188",±761,68.20%,±0.1,"52,276",±339,89.70%,±0.2,"51,879",±502,78.90%,±0.1,"47,516",±275,53.20%,±0.1,"63,924",±220,84.70%,±0.2,"61,818",±415,95.90%,±0.2,"54,675",±586,69.80%,±0.1,"69,424",±349,78.80%,±0.1,"62,101",±304,94.40%,±0.1,"41,504",±338,87.60%,±0.1,"55,199",±203,89.30%,±0.3,"59,438",±842,0.70%,±0.1,"27,023","±2,189"
HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    15 to 24 years,4.50%,±0.1,"20,151",±663,5.50%,±0.3,"42,376","±1,577",4.90%,±0.1,"25,770",±583,5.40%,±0.1,"21,566",±833,3.60%,±0.1,"30,273",±336,5.40%,±0.1,"27,323",±660,2.50%,±0.1,"30,838","±1,714",3.20%,±0.2,"30,989","±2,118",4.90%,±0.2,"31,151","±2,350",3.30%,±0.1,"24,788",±486,4.30%,±0.1,"23,150",±655,3.50%,±0.2,"36,081","±3,510",5.90%,±0.2,"25,879",±931,3.70%,±0.1,"23,840",±577,4.90%,±0.1,"22,499",±694,5.90%,±0.1,"25,753",±618,6.10%,±0.1,"25,607",±703,4.60%,±0.1,"22,383",±690,5.00%,±0.1,"21,867",±572,3.50%,±0.1,"27,451","±1,494",2.90%,±0.1,"34,601","±1,222",3.10%,±0.1,"30,342",±924,4.10%,±0.1,"20,786",±454,4.60%,±0.1,"28,363",±895,4.00%,±0.1,"20,589",±829,4.90%,±0.1,"23,734",±583,5.50%,±0.2,"25,168","±1,316",6.10%,±0.2,"26,290",±917,4.10%,±0.1,"32,054","±1,073",3.10%,±0.2,"32,895","±2,249",1.90%,±0.1,"32,156","±1,028",4.90%,±0.1,"23,535",±858,3.00%,±0.1,"27,100",±582,4.60%,±0.1,"24,068",±553,9.10%,±0.3,"28,826","±1,651",4.20%,±0.1,"21,141",±429,5.90%,±0.1,"25,344",±621,4.80%,±0.1,"23,459",±828,3.40%,±0.1,"24,136",±529,3.80%,±0.2,"25,169","±1,942",4.40%,±0.1,"22,132",±652,6.20%,±0.2,"27,060","±1,417",4.50%,±0.1,"21,800",±502,5.20%,±0.1,"25,601",±299,6.50%,±0.1,"31,419",±875,4.10%,±0.2,"27,733","±2,552",3.90%,±0.1,"30,677",±686,4.70%,±0.1,"28,817","±1,070",4.20%,±0.2,"19,237",±926,5.00%,±0.1,"26,039",±562,6.20%,±0.4,"32,166","±2,297",2.40%,±0.1,"6,842",±479
    25 to 44 years,32.10%,±0.1,"47,774",±613,36.80%,±0.4,"73,194","±1,575",33.90%,±0.1,"53,480",±497,32.60%,±0.2,"45,041",±631,36.00%,±0.1,"64,092",±296,36.80%,±0.1,"62,301",±505,31.30%,±0.2,"73,531",±880,31.40%,±0.3,"64,285","±1,006",43.80%,±0.4,"80,115","±1,458",29.60%,±0.1,"50,693",±284,37.10%,±0.1,"52,341",±362,31.30%,±0.3,"68,148","±1,472",34.10%,±0.3,"50,632",±643,34.90%,±0.1,"62,108",±395,33.50%,±0.1,"53,009",±394,32.10%,±0.1,"59,045",±654,33.60%,±0.1,"55,299",±586,32.90%,±0.1,"48,877",±544,33.80%,±0.1,"51,272",±426,28.70%,±0.2,"53,532",±862,33.90%,±0.1,"76,320",±584,32.70%,±0.1,"75,746",±571,31.00%,±0.1,"52,736",±353,34.40%,±0.1,"67,074",±466,33.00%,±0.2,"42,861",±622,32.80%,±0.1,"52,640",±466,29.50%,±0.3,"51,389",±875,34.00%,±0.2,"55,951",±688,36.60%,±0.2,"55,227",±831,30.30%,±0.2,"71,843","±1,073",32.60%,±0.1,"78,151",±743,31.50%,±0.3,"46,884",±709,33.20%,±0.1,"64,597",±324,34.70%,±0.1,"50,260",±322,32.30%,±0.3,"62,640","±1,164",32.00%,±0.1,"53,351",±375,33.40%,±0.1,"49,309",±441,33.00%,±0.1,"54,394",±603,30.40%,±0.1,"59,897",±390,31.30%,±0.3,"61,065","±1,140",32.30%,±0.1,"48,297",±591,32.10%,±0.3,"54,693",±891,33.40%,±0.1,"48,535",±459,38.20%,±0.1,"54,524",±244,41.10%,±0.2,"60,618",±526,29.20%,±0.2,"60,033","±1,261",34.80%,±0.1,"69,658",±521,35.10%,±0.1,"64,286",±467,28.40%,±0.2,"48,283",±882,32.60%,±0.1,"58,104",±500,33.40%,±0.5,"63,509","±1,293",29.70%,±0.2,"22,910",±330
    45 to 64 years,39.70%,±0.1,"52,120",±409,43.40%,±0.4,"81,859","±1,166",37.20%,±0.1,"59,145",±469,38.00%,±0.2,"48,521",±498,39.90%,±0.1,"73,430",±327,39.30%,±0.1,"71,648",±531,42.70%,±0.2,"87,267",±727,40.70%,±0.3,"72,121","±1,399",32.80%,±0.4,"66,957","±1,608",38.70%,±0.1,"55,466",±339,39.60%,±0.1,"58,167",±434,40.50%,±0.3,"77,591","±1,401",37.80%,±0.3,"57,078",±765,39.50%,±0.1,"70,094",±380,39.60%,±0.1,"58,936",±393,38.10%,±0.1,"64,063",±517,38.20%,±0.2,"64,517",±591,39.90%,±0.1,"51,384",±443,39.80%,±0.2,"53,100",±485,42.90%,±0.2,"58,451",±777,42.20%,±0.1,"89,525",±753,41.30%,±0.1,"82,433",±624,41.20%,±0.1,"59,211",±341,39.70%,±0.1,"73,441",±446,39.90%,±0.2,"45,950",±655,39.10%,±0.1,"57,501",±438,40.80%,±0.3,"54,707",±825,37.70%,±0.2,"64,517",±547,38.60%,±0.2,"60,450",±617,44.50%,±0.2,"78,544","±1,102",42.40%,±0.1,"87,525",±589,40.10%,±0.2,"54,447",±770,40.90%,±0.1,"69,752",±400,38.90%,±0.1,"54,919",±398,36.50%,±0.3,"68,802","±1,281",40.40%,±0.1,"59,611",±346,37.80%,±0.2,"55,217",±475,38.90%,±0.1,"60,625",±519,40.80%,±0.1,"65,157",±338,41.30%,±0.3,"71,708","±1,183",39.70%,±0.2,"52,608",±498,38.60%,±0.3,"61,421",±747,39.50%,±0.1,"53,061",±374,38.10%,±0.1,"63,165",±325,34.30%,±0.2,"73,888",±823,43.40%,±0.3,"64,082",±944,40.30%,±0.1,"77,206",±460,39.50%,±0.1,"72,076",±460,40.70%,±0.2,"49,718",±712,40.00%,±0.1,"65,127",±302,40.00%,±0.4,"70,428","±1,063",39.60%,±0.2,"22,668",±326
    65 years and over,23.70%,±0.1,"32,520",±324,14.20%,±0.2,"49,637","±1,824",24.00%,±0.1,"39,445",±301,24.00%,±0.1,"31,238",±418,20.50%,±0.1,"43,181",±206,18.50%,±0.1,"41,471",±457,23.40%,±0.1,"42,928",±579,24.60%,±0.2,"43,033",±931,18.50%,±0.3,"45,932","±1,888",28.30%,±0.1,"37,031",±160,19.00%,±0.1,"35,366",±358,24.70%,±0.2,"56,161","±1,036",22.10%,±0.2,"35,297",±632,21.80%,±0.1,"37,331",±252,22.00%,±0.1,"34,629",±256,23.90%,±0.1,"35,113",±355,22.00%,±0.1,"36,592",±403,22.60%,±0.1,"30,553",±327,21.40%,±0.1,"31,198",±345,24.90%,±0.2,"33,062",±478,21.00%,±0.1,"48,632",±523,23.00%,±0.1,"38,325",±378,23.60%,±0.1,"35,790",±212,21.40%,±0.1,"37,329",±282,23.10%,±0.2,"28,601",±389,23.10%,±0.1,"34,061",±284,24.20%,±0.2,"34,580",±558,22.20%,±0.1,"35,878",±449,20.60%,±0.1,"41,000",±701,22.00%,±0.2,"40,710",±600,23.20%,±0.1,"43,422",±325,23.50%,±0.2,"35,779",±503,22.80%,±0.1,"37,228",±241,21.90%,±0.1,"34,117",±274,22.00%,±0.2,"33,664",±697,23.40%,±0.1,"34,270",±198,22.90%,±0.1,"33,746",±368,23.30%,±0.1,"37,530",±378,25.30%,±0.1,"33,904",±157,23.60%,±0.2,"36,341",±920,23.60%,±0.1,"34,777",±361,23.10%,±0.2,"33,893",±728,22.60%,±0.1,"32,702",±311,18.50%,±0.1,"36,915",±200,18.10%,±0.1,"43,114",±736,23.30%,±0.2,"36,598",±788,21.00%,±0.1,"42,806",±397,20.70%,±0.1,"41,968",±400,26.70%,±0.1,"29,490",±373,22.40%,±0.1,"34,562",±239,20.40%,±0.3,"37,207","±1,154",28.30%,±0.2,"15,932",±162
FAMILIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Families,"1,241,686","±5,996","54,362",±349,"169,367","±1,630","82,870",±958,"1,563,121","±8,699","58,897",±356,"762,881","±4,903","50,759",±417,"8,603,822","±23,012","69,661",±273,"1,269,436","±5,728","72,687",±443,"903,577","±4,166","87,245",±550,"226,784","±1,925","71,811","±1,023","112,278","±1,896","79,665","±2,093","4,629,753","±22,242","56,738",±247,"2,400,096","±10,777","58,755",±330,"312,058","±2,363","79,963",±769,"404,646","±2,838","55,905",±487,"3,136,362","±10,253","70,344",±292,"1,655,596","±6,205","59,911",±313,"795,274","±3,394","65,802",±367,"729,607","±3,204","65,069",±427,"1,137,576","±4,888","54,279",±382,"1,132,483","±5,710","56,288",±471,"350,205","±2,295","61,107",±595,"1,438,269","±5,867","88,738",±558,"1,607,082","±6,388","84,900",±505,"2,510,943","±8,094","60,793",±254,"1,370,412","±5,585","74,683",±353,"749,283","±4,483","48,471",±448,"1,540,854","±5,708","59,527",±313,"255,911","±1,947","59,743",±619,"471,790","±3,005","65,328",±432,"647,390","±4,198","61,359",±489,"346,150","±1,966","79,886",±786,"2,206,583","±7,226","87,347",±429,"498,457","±3,545","54,513",±621,"4,637,549","±11,384","70,670",±313,"2,472,888","±10,138","56,928",±286,"175,638","±1,468","70,767",±824,"2,949,414","±10,664","61,371",±271,"961,468","±4,087","56,464",±276,"966,968","±4,653","61,609",±434,"3,212,046","±9,601","66,646",±269,"257,079","±1,902","72,717","±1,202","1,198,851","±5,388","55,058",±390,"209,387","±1,827","63,195",±661,"1,654,579","±6,956","54,779",±288,"6,206,755","±17,642","61,066",±225,"665,954","±3,785","66,646",±381,"161,275","±1,390","68,111",±832,"2,037,361","±8,148","76,754",±378,"1,697,886","±6,581","72,168",±348,"483,367","±2,804","52,165",±438,"1,469,143","±5,968","66,534",±307,"147,018","±1,732","70,868",±812,"890,064","±3,797","23,018",±200
        With own children under 18 years,41.40%,±0.3,"51,254",±619,49.50%,±0.6,"75,980","±1,388",44.00%,±0.3,"53,418",±518,42.20%,±0.4,"46,388",±876,47.70%,±0.1,"63,246",±351,46.40%,±0.2,"68,529",±853,45.10%,±0.2,"86,582",±898,41.50%,±0.6,"68,706","±1,902",41.70%,±0.9,"58,367","±2,363",39.20%,±0.2,"52,319",±421,46.40%,±0.2,"55,584",±463,39.90%,±0.5,"74,198","±1,432",46.60%,±0.4,"53,154",±953,45.50%,±0.2,"67,394",±529,44.40%,±0.2,"57,257",±588,43.90%,±0.3,"64,293",±610,46.10%,±0.3,"61,739",±676,42.60%,±0.3,"52,658",±711,43.90%,±0.3,"53,737",±656,39.70%,±0.4,"56,263","±1,159",45.00%,±0.2,"86,029",±790,44.70%,±0.2,"86,267",±797,43.00%,±0.2,"59,105",±569,45.70%,±0.2,"74,967",±547,43.20%,±0.3,"44,421",±665,43.30%,±0.2,"56,922",±502,40.60%,±0.5,"57,112","±1,368",45.60%,±0.3,"62,738",±764,46.20%,±0.4,"54,553",±741,42.00%,±0.4,"80,698","±1,203",45.90%,±0.2,"87,864",±868,43.60%,±0.4,"46,481",±767,44.50%,±0.1,"66,205",±461,43.80%,±0.2,"53,136",±504,43.20%,±0.5,"70,530","±1,655",43.10%,±0.2,"58,907",±621,44.30%,±0.3,"51,606",±523,42.80%,±0.3,"56,750",±853,41.10%,±0.2,"66,491",±490,43.40%,±0.5,"67,904","±2,186",41.30%,±0.3,"50,967",±688,44.30%,±0.5,"60,879","±1,315",42.00%,±0.2,"51,716",±441,48.80%,±0.2,"55,386",±362,52.30%,±0.3,"64,683",±471,41.20%,±0.5,"65,173","±1,371",44.30%,±0.2,"75,857",±650,45.00%,±0.2,"67,970",±745,37.40%,±0.4,"51,940",±941,43.80%,±0.2,"65,025",±547,43.70%,±0.7,"67,352","±1,777",40.50%,±0.3,"20,499",±378
        With no own children under 18 years,58.60%,±0.3,"56,316",±406,50.50%,±0.6,"90,937","±1,586",56.00%,±0.3,"62,810",±420,57.80%,±0.4,"53,318",±484,52.30%,±0.1,"74,886",±251,53.60%,±0.2,"75,687",±528,54.90%,±0.2,"87,750",±696,58.50%,±0.6,"73,709","±1,258",58.30%,±0.9,"91,069","±2,841",60.80%,±0.2,"59,250",±228,53.60%,±0.2,"61,092",±355,60.10%,±0.5,"83,508","±1,154",53.40%,±0.4,"58,085",±540,54.50%,±0.2,"72,299",±341,55.60%,±0.2,"61,347",±284,56.10%,±0.3,"66,796",±416,53.90%,±0.3,"67,466",±550,57.40%,±0.3,"55,201",±396,56.10%,±0.3,"57,944",±570,60.30%,±0.4,"63,499",±650,55.00%,±0.2,"90,673",±633,55.30%,±0.2,"83,858",±493,57.00%,±0.2,"61,771",±206,54.30%,±0.2,"74,485",±393,56.80%,±0.3,"51,004",±510,56.70%,±0.2,"61,139",±357,59.40%,±0.5,"61,150",±690,54.40%,±0.3,"67,017",±566,53.80%,±0.4,"66,204",±601,58.00%,±0.4,"79,265",±873,54.10%,±0.2,"87,033",±404,56.40%,±0.4,"60,236",±811,55.50%,±0.1,"73,543",±319,56.20%,±0.2,"59,436",±321,56.80%,±0.5,"70,928",±871,56.90%,±0.2,"62,783",±245,55.70%,±0.3,"59,918",±357,57.20%,±0.3,"64,459",±505,58.90%,±0.2,"66,738",±269,56.60%,±0.5,"75,711","±1,222",58.70%,±0.3,"57,624",±399,55.70%,±0.5,"64,659",±819,58.00%,±0.2,"56,861",±366,51.20%,±0.2,"65,600",±285,47.70%,±0.3,"69,041",±633,58.80%,±0.5,"70,247",±971,55.70%,±0.2,"77,419",±474,55.00%,±0.2,"75,107",±423,62.60%,±0.4,"52,277",±452,56.20%,±0.2,"67,466",±315,56.30%,±0.7,"72,915","±1,332",59.50%,±0.3,"24,297",±218
