Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
Hispanic or Latino origin (of any race),2.20%,±0.1,"35,234","±1,417",4.00%,±0.2,"57,006","±2,461",20.80%,±0.1,"39,076",±422,3.80%,±0.1,"32,712","±1,041",26.70%,±0.1,"47,180",±217,14.80%,±0.1,"38,450",±597,9.80%,±0.1,"39,536",±941,5.00%,±0.2,"41,530","±2,884",7.20%,±0.2,"51,569","±3,594",17.40%,±0.1,"41,758",±323,5.70%,±0.1,"38,287",±637,6.70%,±0.2,"54,050","±1,858",7.30%,±0.2,"35,141","±1,097",10.30%,±0.1,"47,170",±487,3.80%,±0.1,"36,855",±793,2.90%,±0.1,"38,388","±1,232",6.60%,±0.1,"37,572",±947,1.70%,±0.1,"34,639","±1,955",3.10%,±0.1,"42,007","±1,127",0.80%,±0.1,"35,167","±3,593",5.10%,±0.1,"61,818","±1,259",7.10%,±0.1,"32,206",±697,2.90%,±0.1,"38,175",±985,2.80%,±0.1,"40,163","±1,299",1.50%,±0.1,"40,051","±2,129",2.30%,±0.1,"38,811","±1,558",1.90%,±0.1,"32,182","±1,866",5.40%,±0.1,"37,714","±1,092",18.10%,±0.2,"46,605",±758,1.80%,±0.1,"51,336","±5,560",13.30%,±0.1,"48,578",±520,39.10%,±0.3,"36,392",±487,13.80%,±0.1,"39,541",±360,5.10%,±0.1,"34,523",±608,1.30%,±0.1,"38,156","±5,991",2.00%,±0.1,"36,350","±1,055",5.50%,±0.1,"34,193",±784,7.00%,±0.1,"37,397",±934,3.70%,±0.1,"32,876",±808,8.60%,±0.2,"33,679","±1,543",3.20%,±0.1,"35,843","±1,052",1.60%,±0.1,"36,290","±5,354",2.80%,±0.1,"34,606",±997,28.70%,±0.1,"37,019",±177,9.50%,±0.1,"41,195",±674,1.00%,±0.1,"50,833","±6,215",5.10%,±0.1,"57,793","±1,275",7.00%,±0.1,"41,284",±647,0.80%,±0.1,"36,002","±4,492",3.60%,±0.1,"37,787","±1,146",6.20%,±0.2,"45,256","±2,498",98.70%,±0.1,"18,692",±157
"White alone, not Hispanic or Latino",70.70%,±0.1,"48,532",±318,73.00%,±0.4,"73,279",±885,69.00%,±0.1,"55,627",±308,78.90%,±0.1,"42,721",±364,52.30%,±0.1,"70,414",±210,77.00%,±0.1,"62,287",±349,77.20%,±0.1,"75,155",±392,71.90%,±0.3,"62,628",±844,38.00%,±0.3,"100,996","±1,544",66.50%,±0.1,"52,121",±190,61.20%,±0.1,"57,583",±322,31.30%,±0.3,"68,617","±1,648",89.00%,±0.2,"48,049",±408,71.00%,±0.1,"61,342",±214,85.30%,±0.1,"50,409",±183,92.50%,±0.1,"50,151",±263,84.00%,±0.1,"51,852",±272,88.90%,±0.1,"42,943",±265,65.20%,±0.2,"52,264",±298,96.30%,±0.1,"47,487",±461,60.70%,±0.1,"78,222",±474,81.50%,±0.1,"69,431",±400,80.30%,±0.1,"51,764",±167,88.40%,±0.1,"59,870",±223,62.70%,±0.2,"47,508",±450,83.90%,±0.1,"48,929",±226,91.70%,±0.2,"45,121",±498,87.60%,±0.2,"51,552",±301,64.90%,±0.2,"60,751",±503,94.60%,±0.1,"63,477",±553,66.20%,±0.1,"78,090",±390,50.60%,±0.2,"52,444",±628,64.90%,±0.1,"63,422",±238,70.70%,±0.1,"51,638",±242,92.40%,±0.2,"48,475",±533,83.60%,±0.1,"50,641",±180,75.40%,±0.1,"46,628",±315,85.30%,±0.1,"50,822",±292,83.70%,±0.1,"53,413",±151,82.60%,±0.2,"60,051",±804,68.40%,±0.1,"51,625",±297,90.60%,±0.2,"48,358",±419,79.60%,±0.1,"46,336",±235,54.60%,±0.1,"61,049",±198,85.50%,±0.1,"59,013",±373,96.10%,±0.2,"52,153",±431,70.50%,±0.1,"66,655",±304,80.10%,±0.1,"59,820",±304,94.60%,±0.1,"38,866",±368,88.20%,±0.1,"54,013",±152,89.70%,±0.3,"55,247",±748,1.00%,±0.1,"30,628","±2,340"
HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    15 to 24 years,5.10%,±0.1,"21,086",±563,6.60%,±0.3,"40,863","±1,443",5.60%,±0.1,"28,751",±765,5.90%,±0.1,"21,820",±616,4.10%,±0.1,"32,470",±415,6.20%,±0.1,"28,167",±837,3.10%,±0.1,"31,483","±1,110",3.90%,±0.2,"32,422","±1,706",6.10%,±0.3,"31,006","±1,636",4.10%,±0.1,"27,317",±407,5.00%,±0.1,"25,291",±551,3.90%,±0.2,"36,283","±2,744",7.20%,±0.2,"27,195",±920,4.20%,±0.1,"25,854",±446,5.30%,±0.1,"23,184",±616,6.50%,±0.1,"26,000",±596,6.80%,±0.1,"24,844",±790,5.00%,±0.1,"22,486",±705,5.40%,±0.1,"23,231",±996,3.90%,±0.1,"26,999","±1,366",3.50%,±0.1,"36,504",±973,3.50%,±0.1,"30,830",±716,4.40%,±0.1,"21,528",±374,5.50%,±0.1,"28,693",±858,4.60%,±0.2,"20,560",±866,5.60%,±0.1,"24,629",±509,6.60%,±0.2,"24,990","±1,552",6.70%,±0.2,"25,891","±1,107",5.00%,±0.1,"35,955","±1,188",3.60%,±0.1,"33,076","±2,228",2.20%,±0.1,"33,825","±1,479",5.60%,±0.2,"23,861","±1,081",3.40%,±0.1,"27,948",±650,5.30%,±0.1,"24,215",±486,9.50%,±0.3,"24,105","±1,480",4.60%,±0.1,"21,951",±390,6.40%,±0.1,"24,310",±577,5.50%,±0.1,"24,740",±829,3.80%,±0.1,"23,737",±593,3.80%,±0.2,"25,648","±1,876",5.00%,±0.1,"23,327",±821,6.70%,±0.3,"25,904","±1,349",5.10%,±0.1,"22,130",±526,5.80%,±0.1,"25,098",±343,7.70%,±0.2,"32,349",±707,4.50%,±0.2,"28,715","±2,555",4.50%,±0.1,"31,967",±627,5.40%,±0.1,"30,652",±583,4.50%,±0.1,"17,841","±1,143",5.90%,±0.1,"26,635",±511,7.20%,±0.3,"32,382","±1,428",2.60%,±0.1,"6,538",±450
    25 to 44 years,33.50%,±0.1,"47,474",±492,37.30%,±0.4,"67,966","±1,193",35.70%,±0.1,"54,942",±477,33.50%,±0.2,"44,551",±648,37.70%,±0.1,"64,374",±306,38.00%,±0.1,"60,717",±498,33.50%,±0.2,"73,744",±797,33.70%,±0.3,"62,038",±864,42.30%,±0.5,"69,979","±1,525",31.60%,±0.1,"52,746",±346,39.40%,±0.1,"53,271",±349,31.60%,±0.4,"68,345","±1,415",35.30%,±0.2,"50,854",±659,36.60%,±0.1,"61,533",±329,35.10%,±0.1,"52,962",±338,32.80%,±0.1,"56,033",±574,34.20%,±0.2,"53,980",±607,34.60%,±0.1,"47,808",±536,34.40%,±0.2,"49,490",±568,30.70%,±0.2,"52,645",±805,36.00%,±0.1,"74,677",±591,34.70%,±0.1,"72,850",±628,33.30%,±0.1,"53,856",±362,35.80%,±0.1,"64,639",±389,34.20%,±0.2,"42,801",±568,34.10%,±0.1,"51,838",±345,30.20%,±0.3,"48,271",±859,34.30%,±0.2,"54,640",±630,38.30%,±0.2,"60,044",±575,33.00%,±0.2,"71,284",±924,34.80%,±0.1,"76,880",±464,32.50%,±0.2,"46,019",±607,35.00%,±0.1,"62,225",±311,36.20%,±0.1,"50,584",±319,32.00%,±0.3,"54,989",±925,33.70%,±0.1,"52,988",±382,33.80%,±0.2,"46,603",±460,34.20%,±0.2,"53,593",±520,31.80%,±0.1,"57,751",±371,33.30%,±0.3,"62,050","±1,403",34.00%,±0.1,"48,181",±622,32.40%,±0.3,"52,847",±827,35.00%,±0.1,"48,120",±439,39.20%,±0.1,"52,319",±233,41.50%,±0.2,"58,236",±506,31.40%,±0.3,"56,339",±996,36.30%,±0.1,"67,089",±441,36.30%,±0.1,"62,137",±414,29.70%,±0.2,"44,698",±599,34.10%,±0.1,"57,865",±460,32.80%,±0.4,"58,586","±1,307",31.40%,±0.2,"22,747",±368
    45 to 64 years,39.00%,±0.2,"51,270",±415,43.70%,±0.4,"78,610","±1,226",36.70%,±0.1,"60,747",±408,37.40%,±0.2,"47,141",±462,39.10%,±0.1,"73,646",±296,39.00%,±0.2,"69,405",±563,41.20%,±0.2,"84,875",±675,39.70%,±0.3,"70,813","±1,192",33.30%,±0.4,"62,670","±1,520",37.90%,±0.1,"56,673",±322,38.40%,±0.1,"58,569",±489,41.30%,±0.3,"76,352","±1,112",37.20%,±0.2,"56,323",±669,38.40%,±0.1,"68,668",±392,38.60%,±0.1,"59,141",±432,37.40%,±0.1,"61,140",±404,37.70%,±0.2,"62,659",±634,39.10%,±0.1,"49,999",±399,39.60%,±0.2,"51,829",±445,42.00%,±0.2,"56,734",±725,40.90%,±0.1,"85,695",±694,40.00%,±0.1,"80,150",±538,40.30%,±0.1,"59,703",±372,38.60%,±0.1,"70,338",±315,39.20%,±0.2,"45,264",±670,38.30%,±0.1,"56,532",±355,40.50%,±0.3,"53,601",±886,37.30%,±0.2,"61,439",±486,38.10%,±0.2,"63,777",±705,43.30%,±0.2,"74,000",±940,40.90%,±0.1,"85,617",±542,40.20%,±0.2,"53,674",±770,39.80%,±0.1,"67,186",±317,38.10%,±0.1,"54,312",±367,36.40%,±0.3,"61,703",±975,39.50%,±0.1,"58,956",±344,37.80%,±0.2,"52,907",±488,38.80%,±0.1,"59,837",±590,39.90%,±0.1,"62,923",±320,40.30%,±0.3,"69,319","±1,231",39.30%,±0.2,"52,047",±412,37.90%,±0.3,"57,725",±808,38.70%,±0.1,"51,997",±359,37.40%,±0.1,"60,964",±258,33.90%,±0.2,"72,256",±696,42.70%,±0.3,"62,001",±939,39.70%,±0.1,"73,733",±509,39.30%,±0.1,"69,546",±512,40.20%,±0.2,"47,410",±642,38.80%,±0.1,"63,948",±353,40.70%,±0.4,"66,241",±927,39.80%,±0.2,"21,595",±249
    65 years and over,22.50%,±0.1,"29,466",±264,12.40%,±0.2,"45,414","±1,589",22.00%,±0.1,"37,268",±338,23.10%,±0.1,"28,155",±358,19.10%,±0.1,"40,098",±206,16.90%,±0.1,"37,745",±429,22.20%,±0.1,"39,360",±532,22.70%,±0.2,"39,340",±857,18.20%,±0.3,"41,660","±1,253",26.50%,±0.1,"34,987",±181,17.30%,±0.1,"31,899",±254,23.20%,±0.3,"52,405","±1,065",20.30%,±0.2,"33,137",±561,20.80%,±0.1,"34,435",±227,21.00%,±0.1,"31,802",±251,23.40%,±0.1,"31,591",±327,21.30%,±0.1,"33,355",±453,21.40%,±0.1,"27,179",±299,20.60%,±0.1,"28,526",±350,23.40%,±0.2,"29,733",±560,19.60%,±0.1,"43,861",±550,21.80%,±0.1,"34,873",±323,22.00%,±0.1,"32,979",±198,20.10%,±0.1,"34,152",±332,22.00%,±0.2,"25,606",±319,22.00%,±0.1,"31,175",±277,22.70%,±0.2,"31,412",±572,21.70%,±0.2,"31,963",±448,18.60%,±0.1,"39,562",±690,20.20%,±0.2,"36,981",±609,22.00%,±0.1,"39,709",±333,21.70%,±0.2,"33,179",±606,21.80%,±0.1,"33,860",±187,20.40%,±0.1,"31,025",±229,22.10%,±0.2,"28,333",±623,22.20%,±0.1,"31,472",±212,22.10%,±0.1,"31,402",±330,21.40%,±0.1,"34,495",±405,24.40%,±0.1,"30,708",±177,22.50%,±0.2,"31,776",±748,21.70%,±0.1,"31,454",±332,22.90%,±0.2,"29,833",±652,21.20%,±0.1,"29,795",±259,17.50%,±0.1,"33,888",±226,16.90%,±0.1,"40,132",±642,21.40%,±0.2,"32,773",±774,19.40%,±0.1,"38,641",±348,19.00%,±0.1,"38,523",±327,25.70%,±0.2,"26,683",±311,21.20%,±0.1,"32,115",±246,19.30%,±0.3,"34,092","±1,078",26.30%,±0.1,"14,274",±122
FAMILIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Families,"1,240,503","±5,644","52,863",±342,"168,684","±1,846","77,886","±1,027","1,542,305","±8,700","59,840",±323,"762,763","±4,435","48,491",±372,"8,495,322","±22,852","69,322",±291,"1,236,008","±5,269","70,046",±480,"911,653","±3,893","84,170",±495,"224,796","±1,775","69,182",±907,"109,171","±1,611","70,883","±2,650","4,670,069","±22,311","57,204",±246,"2,373,423","±10,914","58,790",±306,"308,525","±2,190","77,245",±859,"399,824","±2,584","54,689",±426,"3,161,547","±10,685","68,236",±328,"1,657,806","±7,137","58,944",±273,"793,842","±3,862","61,804",±329,"730,945","±3,479","62,424",±429,"1,128,169","±5,634","52,046",±313,"1,108,716","±5,640","53,702",±376,"354,133","±2,279","58,185",±597,"1,423,399","±6,111","85,098",±473,"1,600,588","±6,292","81,165",±405,"2,553,979","±9,728","60,341",±270,"1,358,178","±5,058","71,307",±267,"749,274","±4,036","47,031",±439,"1,546,509","±5,416","57,661",±307,"256,130","±1,854","55,725",±651,"467,250","±2,588","61,888",±411,"642,900","±4,190","64,418",±546,"346,128","±2,207","76,446",±677,"2,198,650","±7,080","84,904",±400,"497,372","±3,094","52,565",±562,"4,656,115","±13,151","67,405",±302,"2,422,692","±10,639","56,153",±287,"170,477","±1,511","62,920",±660,"2,983,500","±10,382","59,680",±274,"951,242","±4,775","53,607",±327,"957,115","±4,816","60,402",±423,"3,231,021","±9,760","63,364",±256,"258,572","±2,180","70,663",±897,"1,173,912","±6,300","54,223",±385,"205,879","±1,733","58,958",±597,"1,644,905","±7,055","53,246",±341,"5,992,178","±18,929","58,142",±235,"646,050","±3,106","64,013",±430,"162,752","±1,414","64,135",±738,"2,000,061","±9,569","73,514",±433,"1,665,378","±6,880","69,328",±392,"489,983","±3,181","48,896",±479,"1,479,581","±7,595","64,869",±283,"144,344","±1,567","65,964",±968,"912,888","±3,748","21,764",±179
        With own children under 18 years,43.00%,±0.3,"50,899",±547,50.90%,±0.6,"71,363","±1,356",45.40%,±0.3,"55,078",±596,43.20%,±0.3,"45,012",±719,49.50%,±0.1,"63,641",±420,47.50%,±0.3,"66,607",±666,46.70%,±0.3,"84,375",±755,43.20%,±0.5,"66,279","±1,021",41.20%,±0.9,"49,594","±2,978",40.60%,±0.2,"54,238",±422,47.90%,±0.2,"56,139",±470,40.80%,±0.6,"72,504","±1,174",48.00%,±0.4,"52,475",±671,47.00%,±0.2,"66,482",±430,45.60%,±0.2,"56,992",±500,44.50%,±0.3,"61,198",±514,46.70%,±0.3,"59,711",±698,44.00%,±0.3,"50,773",±584,44.70%,±0.3,"51,797",±520,41.80%,±0.4,"55,817","±1,011",46.50%,±0.2,"83,475",±798,46.30%,±0.2,"82,361",±609,44.80%,±0.2,"59,574",±496,47.00%,±0.2,"71,761",±424,44.60%,±0.4,"44,021",±807,44.70%,±0.2,"55,626",±565,41.90%,±0.5,"53,472",±939,46.50%,±0.3,"60,524",±639,47.40%,±0.4,"59,903",±714,44.60%,±0.4,"78,041","±1,329",47.20%,±0.2,"86,019",±646,45.20%,±0.5,"45,871",±808,45.90%,±0.2,"64,122",±529,45.00%,±0.2,"53,556",±474,43.90%,±0.5,"63,698","±1,251",44.60%,±0.2,"58,147",±465,44.70%,±0.3,"49,458",±572,43.90%,±0.3,"57,116",±722,42.50%,±0.2,"63,586",±452,45.40%,±0.5,"67,239","±1,533",42.90%,±0.3,"50,940",±648,45.00%,±0.4,"57,523","±1,051",43.50%,±0.2,"50,459",±542,50.00%,±0.2,"53,173",±364,53.00%,±0.4,"62,610",±588,43.90%,±0.5,"61,979","±1,175",45.40%,±0.2,"72,558",±710,46.50%,±0.2,"65,770",±585,38.40%,±0.4,"48,274",±841,45.40%,±0.2,"63,962",±536,44.00%,±0.6,"62,478","±1,544",41.60%,±0.2,"20,358",±370
        With no own children under 18 years,57.00%,±0.3,"54,255",±346,49.10%,±0.6,"85,337","±1,300",54.60%,±0.3,"62,969",±393,56.80%,±0.3,"50,803",±342,50.50%,±0.1,"74,461",±252,52.50%,±0.3,"72,983",±515,53.30%,±0.3,"84,009",±635,56.80%,±0.5,"71,204","±1,164",58.80%,±0.9,"84,426","±2,061",59.40%,±0.2,"58,995",±225,52.10%,±0.2,"60,892",±381,59.20%,±0.6,"80,982","±1,125",52.00%,±0.4,"56,727",±623,53.00%,±0.2,"69,754",±289,54.40%,±0.2,"60,236",±323,55.50%,±0.3,"62,233",±373,53.30%,±0.3,"64,493",±412,56.00%,±0.3,"52,946",±365,55.30%,±0.3,"55,165",±471,58.20%,±0.4,"59,726",±639,53.50%,±0.2,"86,320",±515,53.70%,±0.2,"80,168",±505,55.20%,±0.2,"60,857",±283,53.00%,±0.2,"70,968",±312,55.40%,±0.4,"49,106",±532,55.30%,±0.2,"59,047",±327,58.10%,±0.5,"57,221",±778,53.50%,±0.3,"62,886",±549,52.60%,±0.4,"68,225",±692,55.40%,±0.4,"75,312",±770,52.80%,±0.2,"84,028",±455,54.80%,±0.5,"58,351",±733,54.10%,±0.2,"69,977",±319,55.00%,±0.2,"57,930",±340,56.10%,±0.5,"62,366",±813,55.40%,±0.2,"60,623",±251,55.30%,±0.3,"56,733",±396,56.10%,±0.3,"62,486",±538,57.50%,±0.2,"63,218",±266,54.60%,±0.5,"72,931","±1,343",57.10%,±0.3,"56,369",±424,55.00%,±0.4,"59,874",±730,56.50%,±0.2,"55,165",±359,50.00%,±0.2,"62,625",±233,47.00%,±0.4,"65,553",±594,56.10%,±0.5,"65,668",±826,54.60%,±0.2,"74,192",±470,53.50%,±0.2,"72,165",±399,61.60%,±0.4,"49,219",±504,54.60%,±0.2,"65,468",±255,56.00%,±0.6,"68,529","±1,268",58.40%,±0.2,"22,514",±222
