Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
Hispanic or Latino origin (of any race),2.40%,±0.1,"35,382","±1,383",4.20%,±0.2,"61,832","±3,972",21.30%,±0.1,"38,730",±457,4.10%,±0.1,"33,542","±1,061",27.30%,±0.1,"47,332",±188,15.10%,±0.1,"40,732",±529,10.40%,±0.1,"39,534","±1,067",5.30%,±0.2,"45,077","±2,621",7.40%,±0.2,"55,847","±3,420",17.90%,±0.1,"40,860",±329,6.00%,±0.1,"37,132",±812,6.90%,±0.2,"54,110","±2,773",7.60%,±0.1,"35,284","±1,257",10.60%,±0.1,"46,916",±473,4.00%,±0.1,"38,326",±772,3.10%,±0.1,"38,780","±1,538",7.00%,±0.1,"39,379",±946,1.90%,±0.1,"34,369","±1,647",3.40%,±0.1,"42,939","±1,249",0.80%,±0.1,"37,347","±3,672",5.40%,±0.1,"61,697","±1,169",7.50%,±0.1,"34,089",±954,3.00%,±0.1,"38,552",±666,2.90%,±0.1,"40,933","±1,289",1.80%,±0.1,"38,958","±3,140",2.40%,±0.1,"38,094","±1,129",2.00%,±0.1,"33,206","±1,516",5.90%,±0.1,"38,645","±1,157",18.60%,±0.2,"44,039",±657,2.00%,±0.1,"46,875","±4,860",13.90%,±0.1,"49,401",±659,39.90%,±0.3,"37,004",±596,14.20%,±0.1,"40,238",±389,5.40%,±0.1,"34,359",±585,1.30%,±0.1,"43,056","±3,059",2.10%,±0.1,"36,656",±886,5.80%,±0.1,"35,761",±775,7.20%,±0.1,"38,582",±800,4.00%,±0.1,"33,376",±729,9.00%,±0.2,"32,145","±1,551",3.30%,±0.1,"36,190","±1,173",1.70%,±0.1,"38,684","±6,170",3.00%,±0.1,"33,956","±1,061",29.40%,±0.1,"38,848",±199,9.90%,±0.1,"42,037","±1,036",1.00%,±0.1,"54,547","±7,206",5.40%,±0.1,"59,245","±1,066",7.30%,±0.1,"42,295",±600,0.80%,±0.1,"38,799","±4,971",3.70%,±0.1,"38,287",±851,6.50%,±0.2,"43,050","±5,076",98.90%,±0.1,"19,448",±148
"White alone, not Hispanic or Latino",70.20%,±0.1,"50,013",±354,72.80%,±0.4,"76,745",±902,68.30%,±0.1,"55,550",±332,78.20%,±0.2,"44,181",±272,51.40%,±0.1,"71,357",±243,76.80%,±0.1,"63,922",±354,76.20%,±0.1,"77,615",±547,71.10%,±0.3,"65,226",±848,39.80%,±0.3,"108,629","±1,734",65.80%,±0.1,"52,212",±198,60.60%,±0.1,"58,045",±282,31.40%,±0.3,"69,363","±1,327",88.70%,±0.2,"48,625",±471,70.50%,±0.1,"62,990",±229,84.90%,±0.1,"51,087",±207,92.10%,±0.1,"52,434",±282,83.40%,±0.1,"53,862",±247,88.50%,±0.1,"44,185",±264,64.20%,±0.1,"54,427",±367,96.20%,±0.1,"48,773",±459,59.80%,±0.1,"81,842",±406,80.80%,±0.1,"72,091",±359,80.00%,±0.1,"52,087",±199,88.00%,±0.1,"61,860",±229,62.20%,±0.2,"48,454",±474,83.60%,±0.1,"50,245",±204,91.30%,±0.2,"47,014",±536,87.00%,±0.1,"53,996",±305,63.80%,±0.2,"59,342",±535,94.20%,±0.1,"65,307",±537,65.10%,±0.1,"80,565",±366,49.90%,±0.3,"54,040",±561,64.30%,±0.1,"66,000",±232,70.10%,±0.1,"52,674",±223,92.20%,±0.2,"53,417",±647,83.30%,±0.1,"51,752",±162,74.90%,±0.1,"48,783",±286,84.90%,±0.1,"51,466",±355,83.20%,±0.1,"55,567",±187,81.90%,±0.2,"61,693",±682,68.30%,±0.1,"52,249",±307,90.00%,±0.2,"51,381",±423,79.20%,±0.1,"47,285",±276,53.60%,±0.1,"63,393",±224,84.90%,±0.1,"61,048",±388,96.00%,±0.2,"54,545",±652,70.00%,±0.1,"69,165",±291,79.20%,±0.1,"62,022",±282,94.50%,±0.1,"40,866",±316,87.80%,±0.1,"55,159",±195,89.60%,±0.3,"58,396","±1,078",0.80%,±0.1,"27,042","±2,622"
HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    15 to 24 years,4.80%,±0.1,"20,893",±553,6.00%,±0.3,"42,427","±1,345",5.10%,±0.1,"26,807",±625,5.50%,±0.1,"22,168",±667,3.80%,±0.1,"31,097",±386,5.70%,±0.1,"28,082",±857,2.70%,±0.1,"30,270","±1,531",3.50%,±0.2,"31,315","±1,778",5.50%,±0.3,"31,658","±1,963",3.50%,±0.1,"25,554",±458,4.50%,±0.1,"23,621",±606,3.70%,±0.2,"37,405","±3,155",6.40%,±0.2,"26,795",±883,3.90%,±0.1,"24,793",±628,5.00%,±0.1,"22,742",±702,6.10%,±0.1,"26,300",±606,6.30%,±0.2,"25,707",±771,4.70%,±0.1,"21,833",±681,5.20%,±0.1,"22,129",±568,3.60%,±0.1,"27,013","±1,039",3.10%,±0.1,"35,648","±1,340",3.20%,±0.1,"30,500",±804,4.10%,±0.1,"20,621",±416,4.90%,±0.1,"28,674",±819,4.20%,±0.1,"20,360",±841,5.10%,±0.1,"24,379",±525,5.80%,±0.2,"26,079","±1,237",6.20%,±0.2,"26,535",±706,4.40%,±0.1,"33,276","±1,469",3.20%,±0.2,"32,657","±1,766",2.00%,±0.1,"32,696","±1,372",5.10%,±0.2,"23,845",±959,3.20%,±0.1,"27,270",±561,4.70%,±0.1,"24,444",±541,9.00%,±0.3,"28,155","±1,653",4.30%,±0.1,"21,333",±391,6.00%,±0.1,"25,256",±616,5.00%,±0.1,"24,544","±1,013",3.60%,±0.1,"24,244",±535,3.90%,±0.2,"24,619","±2,403",4.50%,±0.1,"22,851",±906,6.10%,±0.2,"26,049","±1,294",4.70%,±0.1,"21,546",±468,5.40%,±0.1,"25,479",±284,6.90%,±0.2,"32,325",±987,4.20%,±0.2,"27,425","±2,732",4.10%,±0.1,"30,913",±684,5.00%,±0.1,"29,614",±850,4.40%,±0.2,"19,501","±1,237",5.30%,±0.1,"26,183",±496,6.50%,±0.3,"34,032","±1,863",2.40%,±0.1,"6,585",±544
    25 to 44 years,32.40%,±0.1,"48,272",±547,36.80%,±0.3,"72,075","±1,237",34.40%,±0.1,"54,177",±462,32.80%,±0.2,"45,367",±582,36.40%,±0.1,"64,522",±261,37.10%,±0.1,"62,131",±488,32.00%,±0.2,"74,508",±825,31.90%,±0.4,"64,362",±962,43.10%,±0.4,"77,918","±1,618",30.20%,±0.1,"51,597",±340,37.90%,±0.1,"53,226",±379,31.10%,±0.3,"68,304","±1,270",34.40%,±0.2,"50,894",±796,35.40%,±0.1,"62,477",±372,34.00%,±0.1,"53,331",±401,32.30%,±0.1,"58,123",±612,33.80%,±0.2,"55,125",±551,33.50%,±0.1,"48,641",±558,33.90%,±0.1,"51,113",±532,29.30%,±0.2,"53,607",±844,34.50%,±0.2,"76,237",±578,33.30%,±0.1,"75,418",±587,31.60%,±0.1,"53,241",±342,34.80%,±0.1,"66,452",±397,33.20%,±0.2,"43,027",±625,33.10%,±0.1,"52,855",±426,29.80%,±0.3,"50,908",±848,34.00%,±0.2,"56,080",±675,37.20%,±0.2,"57,188",±726,31.20%,±0.3,"72,495","±1,149",33.30%,±0.1,"78,560",±652,31.70%,±0.2,"47,095",±796,33.80%,±0.1,"64,300",±325,35.30%,±0.1,"50,698",±349,32.10%,±0.3,"59,674","±1,234",32.50%,±0.1,"53,569",±353,33.50%,±0.1,"49,155",±526,33.40%,±0.1,"54,084",±647,30.80%,±0.1,"59,548",±362,31.90%,±0.3,"61,503","±1,023",32.80%,±0.1,"48,635",±497,32.20%,±0.3,"54,775","±1,001",33.90%,±0.1,"48,640",±461,38.60%,±0.1,"54,137",±229,41.20%,±0.2,"59,836",±472,29.90%,±0.3,"59,947","±1,300",35.20%,±0.1,"69,662",±475,35.30%,±0.1,"64,330",±451,28.60%,±0.2,"48,047",±946,33.10%,±0.1,"58,554",±419,33.10%,±0.4,"61,779","±1,489",30.10%,±0.2,"22,981",±370
    45 to 64 years,39.60%,±0.1,"52,038",±462,43.80%,±0.4,"81,427","±1,335",37.20%,±0.2,"59,882",±495,37.90%,±0.2,"48,465",±463,39.80%,±0.1,"73,909",±281,39.40%,±0.1,"71,481",±635,42.30%,±0.2,"87,309",±731,40.70%,±0.4,"72,689","±1,461",33.00%,±0.4,"67,945","±1,665",38.60%,±0.1,"55,945",±339,39.40%,±0.1,"58,635",±432,41.10%,±0.3,"77,505","±1,182",37.80%,±0.2,"56,953",±702,39.20%,±0.1,"69,894",±395,39.40%,±0.1,"59,295",±397,38.00%,±0.2,"63,349",±483,38.30%,±0.2,"64,508",±445,39.70%,±0.1,"51,423",±459,39.80%,±0.1,"53,242",±462,42.90%,±0.2,"58,329",±728,41.80%,±0.1,"88,713",±667,41.00%,±0.1,"82,374",±548,41.10%,±0.1,"59,413",±335,39.40%,±0.1,"72,565",±421,39.80%,±0.2,"46,352",±597,39.00%,±0.1,"57,649",±455,40.90%,±0.3,"54,437",±714,37.80%,±0.2,"63,831",±516,38.40%,±0.2,"62,135",±634,44.30%,±0.3,"77,946","±1,150",41.90%,±0.1,"87,785",±646,40.40%,±0.2,"54,143",±548,40.60%,±0.1,"69,264",±358,38.60%,±0.1,"55,249",±366,36.90%,±0.3,"66,452",±996,40.20%,±0.1,"59,564",±364,38.00%,±0.1,"54,738",±396,39.00%,±0.1,"60,425",±503,40.60%,±0.1,"64,918",±304,41.00%,±0.3,"71,403","±1,136",39.70%,±0.2,"52,501",±457,38.60%,±0.3,"61,281",±830,39.40%,±0.1,"52,894",±404,37.90%,±0.1,"62,866",±300,34.30%,±0.2,"73,647",±708,43.30%,±0.3,"64,060",±950,40.20%,±0.1,"76,904",±447,39.60%,±0.1,"71,909",±522,40.70%,±0.2,"48,991",±658,39.60%,±0.1,"64,947",±367,40.40%,±0.4,"69,871","±1,435",39.90%,±0.2,"22,444",±292
    65 years and over,23.30%,±0.1,"31,905",±316,13.40%,±0.2,"47,979","±1,426",23.30%,±0.1,"39,057",±404,23.70%,±0.2,"30,293",±364,20.00%,±0.1,"42,408",±209,17.80%,±0.1,"40,308",±454,22.90%,±0.1,"42,186",±502,23.90%,±0.2,"42,651",±897,18.40%,±0.3,"45,003","±1,786",27.70%,±0.1,"36,631",±152,18.30%,±0.1,"34,286",±282,24.10%,±0.2,"55,240",±963,21.50%,±0.2,"34,770",±654,21.40%,±0.1,"36,598",±228,21.60%,±0.1,"33,732",±256,23.60%,±0.1,"33,921",±340,21.70%,±0.1,"35,946",±406,22.20%,±0.1,"29,338",±287,21.10%,±0.1,"30,559",±333,24.20%,±0.2,"31,787",±572,20.50%,±0.1,"47,371",±576,22.50%,±0.1,"37,427",±349,23.20%,±0.1,"34,943",±227,20.90%,±0.1,"36,335",±302,22.70%,±0.1,"27,597",±394,22.80%,±0.1,"33,359",±289,23.50%,±0.2,"33,720",±568,22.00%,±0.1,"34,649",±454,20.00%,±0.1,"40,848",±543,21.20%,±0.2,"39,675",±711,22.80%,±0.1,"42,460",±319,22.80%,±0.2,"35,293",±513,22.40%,±0.1,"36,330",±223,21.30%,±0.1,"33,341",±292,22.00%,±0.2,"32,086",±704,22.90%,±0.1,"33,593",±244,22.60%,±0.1,"33,100",±327,22.60%,±0.1,"36,667",±389,25.00%,±0.1,"33,045",±174,23.30%,±0.2,"34,808",±888,22.90%,±0.1,"33,831",±366,23.10%,±0.2,"32,866",±698,22.10%,±0.1,"31,905",±297,18.10%,±0.1,"36,175",±223,17.70%,±0.1,"42,067",±515,22.60%,±0.2,"35,804",±699,20.40%,±0.1,"41,637",±386,20.10%,±0.1,"41,074",±330,26.20%,±0.2,"28,607",±393,21.90%,±0.1,"34,164",±303,20.00%,±0.3,"36,142","±1,152",27.70%,±0.1,"15,582",±194
FAMILIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Families,"1,242,544","±5,793","54,326",±363,"169,717","±1,575","81,752","±1,182","1,553,929","±7,609","59,563",±340,"765,068","±4,284","50,453",±365,"8,550,034","±24,211","69,883",±252,"1,259,998","±5,124","72,455",±448,"907,600","±3,671","87,182",±585,"225,798","±2,098","72,069",±919,"109,643","±1,664","78,993","±2,287","4,631,405","±22,598","57,128",±266,"2,397,245","±10,562","59,198",±345,"310,300","±2,255","79,595",±809,"404,091","±2,740","55,636",±493,"3,142,347","±10,503","70,144",±342,"1,655,534","±6,226","60,012",±324,"795,898","±3,648","64,772",±372,"730,308","±3,720","64,731",±410,"1,135,025","±5,168","53,833",±338,"1,130,311","±5,228","56,047",±474,"349,857","±2,167","60,408",±586,"1,432,382","±6,096","88,092",±513,"1,604,206","±6,203","84,380",±442,"2,518,957","±7,423","60,749",±293,"1,365,845","±5,379","74,032",±296,"750,101","±4,870","48,300",±455,"1,543,528","±5,923","59,395",±314,"256,237","±1,984","58,951",±648,"468,691","±2,533","64,820",±371,"645,210","±4,297","62,789",±498,"347,244","±2,055","79,488",±820,"2,205,530","±7,213","87,389",±454,"500,987","±3,408","54,221",±565,"4,646,324","±12,610","69,968",±351,"2,464,763","±10,697","57,146",±288,"173,196","±1,647","68,293",±696,"2,962,217","±10,598","61,163",±260,"960,435","±4,318","56,068",±378,"964,274","±5,138","61,438",±404,"3,227,194","±9,510","65,980",±260,"256,100","±2,247","72,872",±873,"1,192,051","±6,151","55,058",±420,"207,727","±1,497","62,967",±566,"1,650,513","±7,488","54,737",±301,"6,140,838","±18,670","60,621",±236,"659,829","±3,220","66,014",±402,"161,722","±1,553","67,274",±866,"2,025,903","±7,717","76,566",±350,"1,689,518","±6,522","71,939",±390,"484,531","±3,032","51,770",±438,"1,476,851","±6,367","66,415",±295,"145,992","±1,806","70,013",±969,"887,615","±3,563","22,801",±206
        With own children under 18 years,42.00%,±0.3,"51,762",±584,50.50%,±0.6,"74,783","±1,316",44.50%,±0.3,"54,260",±506,42.30%,±0.3,"46,353",±627,48.40%,±0.1,"63,765",±350,46.80%,±0.3,"68,580",±747,45.80%,±0.3,"87,010",±865,42.10%,±0.5,"68,716","±1,948",41.30%,±0.8,"56,407","±2,714",39.80%,±0.2,"53,138",±415,46.90%,±0.2,"56,137",±590,40.20%,±0.5,"73,544","±1,523",47.10%,±0.4,"53,351",±745,46.10%,±0.2,"67,673",±575,44.90%,±0.2,"57,791",±621,44.10%,±0.2,"63,466",±654,46.30%,±0.3,"61,390",±632,43.20%,±0.3,"52,521",±606,44.20%,±0.3,"53,539",±639,40.40%,±0.4,"56,551","±1,103",45.60%,±0.3,"86,147",±773,45.40%,±0.2,"85,686",±672,43.60%,±0.2,"59,392",±586,46.30%,±0.2,"74,307",±531,43.80%,±0.4,"44,306",±760,43.80%,±0.2,"57,155",±512,40.90%,±0.6,"56,439","±1,239",45.90%,±0.3,"62,550",±904,46.80%,±0.4,"56,705",±872,43.00%,±0.4,"80,845","±1,429",46.40%,±0.2,"88,164",±729,43.80%,±0.4,"46,729",±836,45.00%,±0.1,"65,888",±580,44.30%,±0.3,"53,588",±520,43.20%,±0.6,"68,658","±1,165",43.50%,±0.2,"59,140",±553,44.40%,±0.3,"51,597",±591,43.10%,±0.3,"57,146",±825,41.70%,±0.2,"65,788",±473,44.10%,±0.5,"68,326","±1,467",41.80%,±0.3,"51,363",±680,44.50%,±0.5,"61,147","±1,169",42.40%,±0.3,"51,904",±564,49.30%,±0.2,"55,151",±385,52.60%,±0.3,"64,045",±483,42.00%,±0.5,"64,561","±1,370",44.70%,±0.2,"75,746",±645,45.60%,±0.2,"68,133",±684,37.70%,±0.4,"51,451",±942,44.40%,±0.2,"65,162",±474,43.50%,±0.7,"65,250","±1,573",40.80%,±0.3,"20,459",±407
        With no own children under 18 years,58.00%,±0.3,"56,062",±430,49.50%,±0.6,"89,355","±1,642",55.50%,±0.3,"63,137",±409,57.70%,±0.3,"52,750",±432,51.60%,±0.1,"75,143",±266,53.20%,±0.3,"75,282",±521,54.20%,±0.3,"87,320",±802,57.90%,±0.5,"74,185","±1,323",58.70%,±0.8,"91,652","±3,276",60.20%,±0.2,"59,485",±246,53.10%,±0.2,"61,429",±338,59.80%,±0.5,"83,731",±946,52.90%,±0.4,"57,606",±697,53.90%,±0.2,"72,089",±315,55.10%,±0.2,"61,252",±322,55.90%,±0.2,"65,645",±399,53.70%,±0.3,"67,272",±490,56.80%,±0.3,"54,701",±389,55.80%,±0.3,"57,742",±510,59.60%,±0.4,"62,553",±624,54.40%,±0.3,"89,613",±526,54.60%,±0.2,"83,479",±498,56.40%,±0.2,"61,560",±276,53.70%,±0.2,"73,826",±360,56.20%,±0.4,"50,844",±466,56.20%,±0.2,"60,791",±348,59.10%,±0.6,"60,379",±719,54.10%,±0.3,"66,388",±539,53.20%,±0.4,"67,480",±570,57.00%,±0.4,"78,549",±994,53.60%,±0.2,"86,860",±554,56.20%,±0.4,"59,858",±791,55.00%,±0.1,"72,785",±295,55.70%,±0.3,"59,464",±286,56.80%,±0.6,"68,021",±882,56.50%,±0.2,"62,361",±255,55.60%,±0.3,"59,473",±439,56.90%,±0.3,"64,091",±429,58.30%,±0.2,"66,098",±289,55.90%,±0.5,"75,555","±1,108",58.20%,±0.3,"57,521",±490,55.50%,±0.5,"64,327",±733,57.60%,±0.3,"56,671",±360,50.70%,±0.2,"65,033",±265,47.40%,±0.3,"68,354",±597,58.00%,±0.5,"69,181",±977,55.30%,±0.2,"77,129",±374,54.40%,±0.2,"74,652",±422,62.30%,±0.4,"51,945",±529,55.60%,±0.2,"67,293",±297,56.50%,±0.7,"73,032","±1,230",59.20%,±0.3,"24,044",±217
